title;author;publicationyear;isbn;europrice;stock
Some Buried Caesar;Mr. Dillon Johnson;1947;667-3-2305-1929-8;00.80;1
La Peau des savants;Pierre Baron;2004;948-5-0525-2009-2;23.60;9
Narziß und Goldmund;Sonja Sammert;1993;710-3-3428-9065-9;04.53;5
L'Odyssée invisible;Prof Julie Lefebvre;2007;455-8-2323-1221-1;23.95;4
Katz und Maus;Lars Hanenberger;2018;592-3-7876-0054-1;99.38;7
Le Couloir de tous les mépris;M. Léa Garnier;1988;211-4-5253-0101-5;09.33;8
Edna O'Brien;Nayeli Crist;2008;290-1-4318-7584-1;15.81;7
La Discipline des orphelins;Chevalier Alexis;2001;606-2-6699-5244-6;85.35;6
Aus dem Leben eines Taugenichts;Tyler Sauer;2010;054-8-9429-3525-1;34.14;9
La Promise du voyeur;Jade Fernandez;2008;850-9-7642-6714-7;92.28;6
Kabale und Liebe;Leopold Hübenbecker;2008;644-1-3333-0437-9;75.59;1
Le Couloir de tous les mépris;Marty Anaïs;2002;561-7-0534-4978-1;85.45;3
The Other Side of Silence;Lorine Braun;1994;870-7-0996-4580-3;75.58;8
Le Siècle de la rue voisine;Yanis Colin;1998;338-9-7396-6360-5;72.64;0
Sterbender Cato;Thies Walton;1988;820-8-3715-3887-6;32.78;5
L'Odeur du sanglier;Picard Antoine;1987;684-8-1950-7648-7;93.44;1
Die Physiker;Rosa zu Blochwitz;2000;930-3-2257-1528-8;51.64;0
Le Siècle de la rue voisine;Dr Jeanne Paris;1941;775-7-1199-6995-7;18.63;2
The Lathe of Heaven;Brooklyn McGlynn;2019;222-8-7233-1180-4;85.34;6
Le Désir des femmes fortes;Maxence David;1958;647-4-8082-5776-1;67.38;1
Woyzeck;Joana Klauder;2005;945-7-4937-7492-1;47.07;9
L'Odyssée invisible;Prof Lola Caron;2014;986-6-6441-0142-5;53.45;1
Billiard um halbzehn;Jasmina zu Hütter;2010;697-9-0899-7086-2;35.72;8
La Promise du voyeur;Lucie Deschamps;2018;662-6-5796-6822-6;01.07;0
Terrible Swift Sword;Idell Gleichner;2000;035-0-6780-9796-3;15.36;7
Le Siècle de la rue voisine;Mlle Louna Carpentier;2002;562-5-9256-1156-3;86.87;7
Der Schimmelreiter;Angela Kosenkow;1989;756-8-2642-7987-0;29.99;9
La Soumission comme passion;M. Thomas Lefebvre;1986;566-2-8737-6709-2;07.47;0
Der Untertan;Lilly Kisabaka;2007;276-9-2023-7557-2;49.39;7
La Soumission comme passion;Lou Breton;2015;372-9-9956-3307-2;38.64;5
For Whom the Bell Tolls;Della Beatty;2017;002-9-0333-0517-5;51.96;9
L'Odeur du sanglier;Charpentier Clément;1959;658-7-8794-1483-0;18.17;4
Panter, Tiger & Co.;Baronin Svenja von Steffen;1994;946-1-5990-3127-7;11.67;0
L'Odyssée invisible;Masson Rayan;2008;513-9-6407-5485-0;81.56;0
Deutschland. Ein Wintermärchen;Freiherr Riana vom Sack;1954;607-7-6562-2284-8;37.28;6
Le Couloir de tous les mépris;Robin Enzo;1987;032-9-8323-9354-8;84.05;2
The Moving Finger;Kristopher Goldner;2018;996-3-5498-9794-2;91.83;6
La Discipline des orphelins;Prof Lucas Dupont;1988;709-5-4043-9388-7;01.67;8
Der eiserne Gustav;Jerome Faller;2015;273-8-1334-8386-4;63.11;5
La Discipline des orphelins;Prof Romane Petit;2006;464-1-4016-3246-0;35.06;4
Die Physiker;Graf Dion von Einert;1962;246-7-7260-4525-5;60.47;4
La progéniture du mal;Alexandre Schmitt;1956;712-3-0023-7709-4;54.04;4
O Jerusalem!;Emerald Kemmer;1960;127-5-0419-6622-0;65.01;7
L'Odyssée invisible;Dr Valentin Blanchard;2019;774-6-7025-7883-9;55.21;3
Der Zauberberg;Prof. Lucie Platzer;2012;154-5-0279-0427-3;90.86;3
L'Odeur du sanglier;Roux Yanis;2006;632-3-9636-0418-2;04.79;9
Mutter Courage und ihre Kinder;Madlen von der Herschmann;1995;935-7-6803-4132-6;24.94;0
La progéniture du mal;Charlotte Mercier;1990;668-6-3345-9600-8;28.06;0
Noli Me Tangere;Cristopher Jakubowski;2016;445-6-2131-6238-9;35.04;5
Le Couloir de tous les mépris;Riviere Mael;1995;684-7-2912-2641-7;91.45;0
Der Prozess;Baronin Sammy zu Wittich;2017;176-5-5541-0428-0;48.18;1
Le Siècle de la rue voisine;Renaud Lisa;1992;967-4-5267-1480-6;56.05;9
Gehirne;Gräfin Sky Dahm;1976;811-9-0000-7815-2;03.99;2
Le Couloir de tous les mépris;Dr Paul Le gall;2019;789-8-1989-9495-2;24.02;6
Absalom, Absalom!;Ariel Block;1954;138-2-7282-9470-7;66.77;6
La Discipline des orphelins;Dr Mattéo Adam;1948;586-2-6762-6397-3;35.36;3
Woyzeck;Hr. Luana Holinski;1964;322-6-0346-2849-5;19.06;4
La Soumission comme passion;Prof Axel Garcia;2019;917-5-9145-1802-6;54.74;6
Nathan der Weise;Julie Schöckel;2013;372-3-8837-4448-3;60.14;8
Le Couloir de tous les mépris;Dupuy Romain;2019;591-4-5683-2113-2;17.73;7
Ah, Wilderness!;Dr. Lafayette Hills;2003;875-1-4989-4670-3;09.11;2
Le Désir des femmes fortes;Marchal Lucie;1985;817-1-7784-8971-0;54.38;2
Franziska Linkerhand;Baron Jamie Metzger;2013;015-9-9168-4808-9;53.07;9
L'Odeur du sanglier;Lisa Huet;1976;495-8-9871-2459-1;36.69;3
Frühlings Erwachen;Graf Lee Borsch;1968;075-9-4690-0298-3;98.91;5
La Peau des savants;Lucas Kylian;1950;978-7-8902-7554-0;39.10;9
Vile Bodies;Georgianna Cartwright;2003;323-7-3118-8208-4;76.89;4
La Promise du voyeur;Paris Lisa;2007;393-7-1084-9019-1;24.20;7
Es geschah im Nachbarhaus;Freiherrin Collin von der Hoffman;1982;521-0-8200-2476-7;34.35;8
Le Désir des femmes fortes;Mlle Romane Cousin;2013;463-8-4751-6220-6;14.82;3
Kabale und Liebe;Mehmet Weis;1999;404-0-8289-6052-5;27.61;6
Le Siècle de la rue voisine;Mlle Maëlle Aubert;2011;461-7-1280-2361-7;34.39;1
Paths of Glory;Fredy Jacobs;2019;262-9-9977-3520-1;02.96;8
La Soumission comme passion;Mlle Baptiste Lacroix;1960;290-3-3021-0572-9;01.81;7
Haus ohne Hüter;Imke von der Raabe;1991;048-2-4275-7269-9;06.00;3
Pourquoi je mens ?;M. Maëlys Da silva;2016;485-1-0635-4286-1;03.72;6
Es geschah im Nachbarhaus;Natalie Scheer;2011;654-6-2916-0045-2;35.20;7
La Soumission comme passion;Brun Elisa;1983;302-2-9462-6863-8;74.65;6
The Line of Beauty;Geoffrey Berge;2004;253-1-8633-3397-7;11.96;6
La Discipline des orphelins;Mlle Adrien Duval;1996;762-9-3129-3332-3;79.90;1
Der Schimmelreiter;Bjarne Benzing;2019;807-5-3606-7961-3;10.34;7
Pourquoi je mens ?;Philippe Nathan;2006;668-1-9709-2116-8;85.56;0
Der veruntreute Himmel;Prof. Dr. Sami Chapron;2017;607-0-5384-9440-9;22.71;4
La Soumission comme passion;Mlle Clémence Jean;2002;775-7-8386-5897-1;14.99;5
The Wind's Twelve Quarters;Miss Wilhelmine Jaskolski;2008;126-5-6864-8938-9;82.21;8
L'Odyssée invisible;Prof Maëlle Faure;1991;947-1-1879-5174-1;48.65;0
Die Verwandlung/Erstes Leid;Marit Bruns;2008;013-5-5358-6903-3;60.22;2
L'Odyssée invisible;Mlle Maxence Lecomte;2013;344-5-0716-6634-6;96.19;3
Die Buddenbrooks;Henry Anggreny;2015;476-6-8563-5496-3;64.38;6
La Promise du voyeur;Mme Jade Guillaume;2005;053-1-3332-6785-0;41.48;5
All the King's Men;Jerald Bartoletti DVM;2018;705-0-7869-5358-3;76.38;6
L'Odyssée invisible;Dr Lucas Vasseur;1948;263-7-0604-6518-6;18.41;4
Gehirne;Leana Pöche;1951;357-9-9264-7447-1;38.26;9
L'Odyssée invisible;Prof Noah Leclerc;2004;015-9-3178-8214-0;74.76;1
Im Westen nichts Neues;Artur Marl;1955;595-8-9336-8699-3;29.41;2
L'Odyssée invisible;Bernard Elisa;1984;122-1-9472-4889-4;66.94;6
If I Forget Thee Jerusalem;Maudie Nolan III;2001;203-1-4113-5987-4;95.51;2
Le Couloir de tous les mépris;M. Benjamin Dupont;2003;953-0-3973-7662-0;94.82;4
Traumnovelle/Die Braut;Lena Mörsch;2011;811-8-8282-0869-5;30.23;3
L'Odyssée invisible;Fournier Anaïs;1999;499-8-9806-0028-5;63.65;2
Das Boot;Baron Bruno zu Sischka;2011;642-9-5040-6983-7;68.25;7
Pourquoi je mens ?;Laine Pauline;2014;753-7-5884-3046-6;61.44;2
The Parliament of Man;Donnell Gleason;2006;887-5-1535-8176-8;66.32;7
Le Siècle de la rue voisine;Dr Carla David;1978;795-8-1051-6732-4;26.22;3
Nathan der Weise;Dipl.-Ing. Zoe Pingpank;2004;313-9-9911-5839-0;80.80;0
Le Désir des femmes fortes;Mlle Mélissa Charpentier;1968;213-9-6017-6046-9;65.86;3
Winnetou II;Graf Georg Reus;2016;296-5-6987-0815-7;38.00;4
Le Désir des femmes fortes;Vincent Sacha;2014;900-1-8209-5235-0;09.94;8
The Last Enemy;Gayle Brakus;2008;648-4-8512-0168-5;86.25;0
Le Désir des femmes fortes;Benjamin Richard;1983;848-2-3849-5441-0;71.62;8
Haus ohne Hüter;Juri Moguenara;2011;027-1-7386-3071-8;46.44;1
La Discipline des orphelins;Lilou Andre;1973;310-1-4172-1745-3;89.37;1
Die Aufzeichnungen des Malte Laurids Brigge;Loreen Kluge;1987;397-5-4199-1156-4;86.38;2
Le Couloir de tous les mépris;Maxence Fernandez;1982;729-3-0134-2087-3;94.56;4
Blood's a Rover;Stacy Krajcik;1948;715-3-1178-6797-0;97.80;1
L'Odyssée invisible;Prof Maëlle Morin;2019;766-9-8523-1559-0;97.05;5
Frühlings Erwachen;Baronin Rayan von der Krol;1991;337-7-7797-2550-6;19.46;3
Le Siècle de la rue voisine;Prof Nathan Moreau;1984;542-6-6010-5812-8;50.49;4
Der Tod in Venedig und andere Erzählungen;Collin von Golling;2015;922-5-4879-5546-8;81.67;2
Le Désir des femmes fortes;Carla Riviere;2014;477-7-9561-2997-6;20.28;4
Endless Night;Vance Schimmel Sr.;1949;324-2-1046-3591-8;72.77;9
Le Siècle de la rue voisine;Breton Alexis;1949;332-5-9590-6759-6;15.30;1
Tauben im Gras;Jimmy Fuhlbrügge;1990;778-0-6059-2193-1;89.81;9
La Promise du voyeur;Gauthier Paul;2012;866-2-4049-8067-5;86.64;4
Lerne lachen ohne zu weinen;Madleen Ehmann;1988;472-4-1401-7038-7;31.02;8
La Peau des savants;Andre Alexis;1949;230-2-8896-6542-4;12.30;2
Antic Hay;Kaylin Conn;2007;388-7-4721-6642-8;59.04;4
Le Couloir de tous les mépris;Clement Lucie;2002;532-5-8247-5589-7;02.25;7
Es geschah im Nachbarhaus;Pia Tucholke;2006;390-3-1630-2488-6;30.59;8
Le Couloir de tous les mépris;Mattéo Laine;2003;462-7-2450-9557-6;50.79;8
Maria Magdalene;Marten zu Neumann;1943;693-0-7254-0899-9;17.81;1
Pourquoi je mens ?;Noah Leclerc;1977;834-4-2443-6006-8;73.48;3
The Proper Study;Miss Carlee Friesen;1973;074-2-9960-3629-0;05.40;4
L'Odeur du sanglier;Jacquet Gabriel;1951;001-6-7823-5014-4;77.51;2
Fabian;Angelique Kowalick;2013;255-5-9577-7860-3;43.69;4
La Soumission comme passion;Mlle Lilou Francois;2001;872-0-7902-0664-0;91.93;6
Es geschah im Nachbarhaus;Sena Sauer;1989;683-5-7444-5377-1;32.33;2
L'Odeur du sanglier;Dr Jeanne Chevalier;2010;931-7-4634-6670-1;06.30;3
The Mermaids Singing;Johnson Nolan;2009;681-8-2348-3691-4;98.30;5
L'Odyssée invisible;Vasseur Lucas;1974;005-7-8923-7928-7;30.80;5
Die Erschiessung des Landesverräters Ernst S.;Gräfin Helen von der Bornscheuer;2011;594-8-6355-3156-7;99.75;3
Pourquoi je mens ?;Julie Lemaire;2013;324-5-9382-0294-2;16.37;7
Lieutenant Gustl;Maryam von der Ekpo;1989;200-6-9475-9730-7;46.68;0
La Soumission comme passion;Leroy Justine;2012;771-5-9749-0808-1;17.86;3
Far From the Madding Crowd;Ignatius Boyer;2003;663-0-8086-6782-9;27.91;1
La progéniture du mal;Huet Adrien;2004;492-3-6083-2514-7;82.50;3
Reigen;Dylan Lausecker;1940;665-5-3110-3529-9;82.66;0
La progéniture du mal;Ethan Charpentier;2001;908-3-3106-7244-8;08.80;4
Der arme Spielmann;Sidney Faulhaber;2011;705-7-7542-6149-1;69.34;0
Pourquoi je mens ?;Roche Kylian;1940;756-1-5777-2775-6;53.30;4
Fear and Trembling;Oswald Abshire;1951;469-1-2409-2785-8;09.91;2
Le Désir des femmes fortes;Giraud Pierre;1960;736-1-7123-5560-4;88.82;7
Reigen;Diana von Forst;1987;349-3-8571-1465-8;87.36;2
La progéniture du mal;Arthur Schmitt;1974;551-1-2965-9687-0;53.60;1
Der Zauberberg;Hr. Jano Hiebl;1985;304-8-8580-2766-1;13.54;7
Le Couloir de tous les mépris;Cousin Nathan;1969;348-6-3604-3440-4;53.31;5
The Needle's Eye;Lorenzo Jast;1972;108-2-4384-9936-4;66.05;8
Pourquoi je mens ?;Prof Célia Morel;2017;620-6-0710-5842-3;46.70;6
Italienische Reise;Tamina Giehl;1987;361-9-5623-4746-8;17.91;6
L'Odeur du sanglier;M. Lena Charpentier;1982;565-5-6317-0709-7;97.91;0
Haus ohne Hüter;Freiherrin Tjark Sillah;2003;118-4-5211-6740-4;85.48;7
La Discipline des orphelins;Dr Léa Bourgeois;2001;721-6-9908-0486-2;92.74;1
Taming a Sea Horse;Wilfrid Wilkinson;2000;174-9-5161-2650-3;91.86;3
La progéniture du mal;Renaud Lola;1959;966-2-1478-2713-5;83.54;7
Miss Sara Sampson;Baronin Karlo zu Werle;1968;761-6-4633-7631-6;59.97;3
Le Désir des femmes fortes;Dr Lou Gaillard;2015;856-0-0687-9832-2;97.74;9
Im Westen nichts Neues;Julia vom Plautz;1970;694-0-4913-9289-4;91.82;7
Le Couloir de tous les mépris;Fernandez Camille;2005;453-3-5923-6104-7;19.16;7
The Other Side of Silence;Evie Gutkowski;1986;065-6-0738-2220-3;59.57;4
Pourquoi je mens ?;Brunet Valentin;1984;757-0-9238-6324-3;76.66;8
Also sprach Zarathustra;Jeremias Ne;1946;312-1-1976-6702-0;57.07;5
L'Odeur du sanglier;Prof Mohamed Mercier;1975;183-3-2074-5315-1;70.50;9
Der Schimmelreiter;Gräfin Delia von Esser;2016;683-0-6507-5233-3;52.42;1
Le Couloir de tous les mépris;Martin Zoe;1960;725-5-3791-5255-3;60.60;1
This Side of Paradise;Laurence Streich;2006;859-1-1381-4269-8;53.62;6
La Promise du voyeur;Romain Brunet;2000;962-0-8470-4357-3;64.91;4
Berlin Alexanderplatz;Zeynep Tidow;2014;652-6-5809-0772-5;77.51;7
L'Odeur du sanglier;Bonnet Léo;1988;395-1-9437-4530-7;17.75;9
Hyperion oder der Eremit in Griechenland;Matis König;1978;934-3-0314-0285-8;71.60;4
Le Couloir de tous les mépris;Berger Manon;2014;907-1-6241-7800-8;40.15;3
The Far-Distant Oxus;Annabell Pagac Jr.;2011;911-6-2940-9794-7;13.65;6
Le Siècle de la rue voisine;Clément Fournier;1951;926-6-2407-2208-0;72.97;8
Die Dreigroschenoper;Baron Joe von der Keiner;1961;082-8-0703-8226-1;13.86;0
La progéniture du mal;Pierre Deschamps;1958;218-8-5076-1843-5;03.41;2
Die Rote;Jasmine Kwadwo;2012;647-5-1205-3946-0;18.12;1
Le Siècle de la rue voisine;Léa Brun;2006;173-1-8570-7146-3;95.85;6
Recalled to Life;Edd Lynch;2008;079-9-5022-9941-5;94.90;8
La Promise du voyeur;Prof Enzo Martinez;1971;211-3-3785-0787-9;09.04;9
Hyperion oder der Eremit in Griechenland;Betty zu Kuske;1974;158-0-9600-7388-6;59.22;9
La Promise du voyeur;Bernard Adrien;1970;791-4-3687-6768-9;88.74;7
Die Lehre der Sainte-Victoire;Prof. Finn Stengel;2001;104-6-1551-2664-3;46.91;6
L'Odeur du sanglier;Louna Menard;1993;382-9-7624-4166-3;12.79;5
Time of our Darkness;Alivia Marquardt;1974;356-3-4417-1882-7;58.63;6
Le Siècle de la rue voisine;Richard Laura;1994;442-9-7156-1332-0;21.65;5
Die Erschiessung des Landesverräters Ernst S.;Prof. Dr. Magnus Gradzki;2013;621-6-2173-4756-3;51.48;1
Le Désir des femmes fortes;Masson Louis;1972;949-9-1607-6254-2;81.57;1
Ende einer Dienstfahrt;Zeynep Engelmann;1944;070-3-6059-3653-3;03.50;3
Le Siècle de la rue voisine;Prof Jade Jean;2015;764-1-3684-1655-0;67.87;9
Quo Vadis;Cloyd Senger PhD;1950;341-4-3633-4858-9;75.51;5
La Discipline des orphelins;M. Pierre Clement;2019;800-9-8656-9124-1;12.08;3
Der eiserne Gustav;Freiherr Marina Többen;1950;732-2-6965-4141-4;62.26;2
La Promise du voyeur;M. Romane Poirier;2006;867-7-8072-6362-8;09.61;2
Catharina von Georgien;Fr. Nora Denner;1999;249-1-9379-3111-0;77.25;0
L'Odeur du sanglier;Chloé Duval;1976;150-9-2007-5129-5;36.39;1
Unweaving the Rainbow;Alba Fritsch;1990;921-3-6008-3404-4;12.12;7
Le Couloir de tous les mépris;Mme Louise Noel;1964;082-3-0655-2042-4;18.63;7
Vor Sonnenaufgang;Fr. Leann Schreiner;2001;749-8-9053-3297-1;73.37;2
Le Désir des femmes fortes;Mlle Nathan Bourgeois;1981;045-2-5888-7529-7;37.10;9
Die Waffen nieder!;Dr. Kim Winter;1995;664-3-3727-9959-6;35.63;2
La Soumission comme passion;Dupuis Lola;1956;032-3-6428-5935-4;96.02;6
The Torment of Others;Lionel Feeney;2005;138-9-7069-7176-9;57.50;5
La Promise du voyeur;Adrien Garcia;1997;989-9-8758-9306-8;53.85;6
Der gute Mensch von Sezuan;Lucie Friess;2008;333-3-8430-9534-6;39.04;2
La Promise du voyeur;Guillaume Louis;1989;279-3-0901-1080-8;88.65;6
Der Steppenwolf;Rosalie vom Belz;2000;414-9-6010-2782-5;22.04;9
Le Siècle de la rue voisine;Théo Denis;1941;391-3-3515-0627-7;04.94;5
The Other Side of Silence;Ms. Frida Stracke;2019;135-4-5370-9620-2;29.99;9
Pourquoi je mens ?;Joly Noah;1988;162-4-4981-3138-9;27.95;1
Damals war es Friedrich;Saphira Hartwig;1945;642-5-0433-5142-4;41.75;1
La Peau des savants;Richard Lisa;1966;793-9-5480-4998-8;31.58;3
Miss Sara Sampson;Freiherrin Jim vom Ostwald;2018;872-6-5493-7165-3;30.48;6
L'Odyssée invisible;Deschamps Nicolas;1999;807-3-6988-7072-4;92.28;5
Many Waters;Marion Schuppe;1954;702-3-4595-7410-4;91.84;9
Le Siècle de la rue voisine;Prof Anaïs Paris;2001;386-0-0573-3034-7;26.28;4
Der Spaziergang;Kerim von Jacobs;2010;392-5-3066-6109-0;29.01;7
La Discipline des orphelins;Mlle Louna Bertrand;2010;791-1-5373-4269-3;40.92;5
Die Leute von Seldwyla;Talea Bigdeli;1952;082-4-0445-5742-9;33.32;0
La Discipline des orphelins;Prof Mael Maillard;2009;485-6-3108-9844-7;28.99;4
Postern of Fate;Jerrold Eichmann;1976;365-0-4222-7889-6;38.30;3
Le Couloir de tous les mépris;David Lucas;1982;921-0-4087-0457-8;49.19;7
Die Box;Rosa Deerberg;1988;654-4-6217-8623-3;02.85;9
La Soumission comme passion;Dupuy Clément;2012;912-2-2701-4237-4;27.56;6
Der abenteuerliche Simplicissimus;Graf Baris zu Leiteritz;2018;743-1-5601-0774-0;10.25;5
Le Désir des femmes fortes;Guyot Zoe;2017;935-6-4725-7210-8;58.99;0
Such, Such Were the Joys;Corbin Pacocha;1952;345-9-2517-9480-0;13.20;2
L'Odyssée invisible;Alice Bourgeois;2018;859-0-5004-3016-3;44.42;8
Mutter Courage und ihre Kinder;Dipl.-Ing. Alex Finke;2004;468-9-1599-4102-3;67.64;8
Le Désir des femmes fortes;Mme Noah Picard;2014;067-6-8237-5227-7;57.28;9
Die Leute von Seldwyla;Milo von Stepanov;1955;663-1-4623-2724-4;44.68;7
La Peau des savants;Poirier Noah;1985;812-2-8211-2987-9;98.64;2
Tender Is the Night;Axel Kuhic;1993;401-7-3584-8026-0;00.47;0
La Soumission comme passion;Prof Evan Le roux;2011;929-0-2197-9384-0;75.54;4
Franziska Linkerhand;Anny Döbel;2003;949-8-8134-9289-7;65.43;5
Le Siècle de la rue voisine;Thomas Lilou;1990;441-3-5172-1527-7;38.62;6
Der Stellvertreter;Liz Klauder;1964;266-9-5250-2399-6;37.61;9
La Soumission comme passion;Noel Noah;1964;308-8-0032-1802-6;84.44;3
Endless Night;Art Dickinson;2003;148-8-4381-7705-4;58.97;6
La progéniture du mal;M. Lena Picard;1951;793-9-2203-6399-1;85.83;6
Maria Stuart;Neo Norris;2003;283-5-5192-5368-9;70.23;4
Pourquoi je mens ?;Mme Mael Guillaume;1972;935-2-7368-9614-1;53.05;8
Im Krebsgang;Jonas zu Uliczka;1958;231-0-8963-7401-3;14.54;7
Pourquoi je mens ?;Mlle Lou Roy;1962;826-7-3926-1254-4;57.08;0
To a God Unknown;Mr. Alan Wiza;1996;183-9-3406-1819-2;58.55;0
Pourquoi je mens ?;Prof Mohamed Perrot;2002;923-9-8550-4428-4;86.30;5
Der Brief des Lord Chandos;Bennett Huber;1961;809-2-3846-0218-3;93.23;0
La Promise du voyeur;Lefebvre Anaïs;1957;325-3-0617-8745-8;57.63;6
Maria Magdalene;Jeremy Bigdeli;1952;842-8-4590-2350-6;36.41;0
L'Odeur du sanglier;Dufour Clara;2005;951-3-8534-6303-7;37.61;6
The Man Within;Gus McGlynn Sr.;2004;337-4-4842-1997-9;57.09;5
Le Désir des femmes fortes;Prof Léo Laurent;1945;318-1-3033-5397-9;01.20;7
Tauben im Gras;Mick Reimann;1978;294-9-6249-0793-7;40.24;1
La Peau des savants;Prof Mohamed Louis;1970;458-9-8814-8643-3;23.74;4
Also sprach Zarathustra;Milena Suthe;1949;943-3-9671-0729-5;76.88;7
La Promise du voyeur;Adam Mathéo;1944;191-1-4134-1257-4;55.55;9
The Line of Beauty;Sandrine Auer MD;2005;415-0-0123-4223-9;39.02;9
Pourquoi je mens ?;Lecomte Mélissa;1962;517-1-1073-9126-2;50.56;6
Über das Studium der griechischen Poesie;Magdalena vom Morgenstern;2013;569-9-1685-1203-8;20.14;3
La progéniture du mal;Girard Lena;2003;407-0-5189-9510-7;54.73;7
Jahrestage;Baron Jonah Volkmann;1974;813-8-2190-3051-2;17.31;0
Pourquoi je mens ?;Mlle Juliette Lopez;1974;705-9-1751-5208-8;17.29;4
All Passion Spent;Jaydon Schowalter;2002;280-2-8061-2039-0;46.72;0
Pourquoi je mens ?;Camille Marchal;1987;478-6-7954-5945-4;84.22;2
Wilhelm Meisters Wanderjahre oder die Entsagenden;Madita Tittman;1975;851-3-1834-9642-6;02.71;9
La progéniture du mal;Valentin Le gall;1957;165-9-5679-5928-0;12.26;2
Das Versprechen;Madeleine Seelig;2011;760-7-6880-6857-9;65.25;7
La Peau des savants;Roussel Lena;1983;643-6-6179-5637-4;10.48;6
I Will Fear No Evil;Geovany Ziemann;2010;598-5-9155-5088-4;76.85;0
La Discipline des orphelins;Yanis Renault;2008;581-0-6521-7078-9;47.31;4
Romulus der Große;Julie Kuprion;1979;072-1-8197-7304-3;48.67;9
Le Siècle de la rue voisine;Huet Clément;1990;790-2-0090-1417-5;08.14;2
Siddhartha;Graf Louisa Schneider;2019;993-9-6605-3325-1;19.75;4
L'Odyssée invisible;Arthur Francois;2016;387-0-0525-1245-1;75.97;1
Number the Stars;Lukas Kshlerin;1949;087-7-5518-3879-2;57.85;6
L'Odeur du sanglier;Mlle Louis Bertrand;2005;218-0-4472-6451-9;94.73;8
Wilhelm Meisters Wanderjahre oder die Entsagenden;Freiherr Shawn von Rodehau;2017;361-9-5657-0574-4;33.84;6
Le Désir des femmes fortes;Théo Schmitt;2011;367-0-0615-7402-4;34.67;7
Till Eulenspiegel;Sude Rosenauer;2013;685-1-4419-5154-3;38.87;7
La Soumission comme passion;Pierre Durand;1946;568-0-1656-0555-2;33.29;2
Some Buried Caesar;Wilhelmine Denesik MD;1987;759-0-5541-9753-3;98.36;5
Pourquoi je mens ?;Romain Noel;2017;187-7-6692-8817-5;00.03;3
Ende einer Dienstfahrt;Prof. Dr. Jonah Volkmann;1987;979-8-1320-4478-5;48.78;8
La Discipline des orphelins;Petit Mélissa;1995;121-6-1415-9861-4;79.73;9
Die Physiker;Patrice Pomp;1989;700-6-2748-2224-3;85.02;6
Le Siècle de la rue voisine;M. Lou Aubert;1990;971-7-2145-9708-1;52.35;8
Far From the Madding Crowd;Tierra Dickinson V;2016;854-4-8614-4466-1;04.60;9
La progéniture du mal;Maillard Maxime;2018;744-0-3301-4308-1;10.55;9
Biedermann und die Brandstifter;Baronin Dustin Esser;2012;886-7-8581-2700-9;74.72;2
La Soumission comme passion;Guillot Léo;2005;183-4-8524-4889-4;72.31;3
Billiard um halbzehn;Freiherr Rebecca vom Birkemeyer;2016;739-8-2395-5444-6;69.34;4
La Soumission comme passion;M. Jeanne Colin;2001;892-6-8440-0071-5;15.62;6
A Handful of Dust;Bette Grant III;2012;000-1-7603-0004-5;14.42;6
La Peau des savants;Lilou Schneider;2000;563-4-7430-8193-6;99.09;5
Der Goldene Topf;Peer Derr;2015;745-1-0766-9819-4;44.85;0
Le Siècle de la rue voisine;Aubert Thomas;1992;826-8-9095-0450-6;38.70;9
Die Waffen nieder!;Thore Beer;1943;024-8-7149-7021-5;67.90;5
La Peau des savants;Mlle Victor Colin;1956;755-5-6638-9307-8;98.93;9
Jacob Have I Loved;Natalie Orn MD;1952;900-7-2177-0744-9;41.45;3
La progéniture du mal;Mohamed Faure;2016;132-0-6187-3753-7;51.94;5
Der Tod in Venedig und andere Erzählungen;Alessio zu Best;1983;876-1-3822-8054-1;16.14;7
La Promise du voyeur;Jeanne Leroy;2017;518-7-1474-5483-1;98.95;8
Das Parfum;Baron Collin zu Losch;2013;048-9-9004-0320-0;32.20;0
La Promise du voyeur;Mme Lou Lefevre;1959;632-1-0028-5308-2;98.09;1
The Painted Veil;Jayden Goldner;2000;380-4-3560-1863-0;05.84;2
Le Désir des femmes fortes;M. Rayan Aubry;1999;101-8-7992-9932-5;14.61;5
Narziß und Goldmund;Luka Scheurer;2004;267-9-2197-7172-3;33.90;1
