title;author;publicationyear;isbn;europrice;stock
Pourquoi je mens ?;Rayan Joly;1944;360-0-3410-0400-4;39.43;9
To a God Unknown;Mitchell Hansen;2010;191-7-3930-9755-0;45.11;0
Le Couloir de tous les mépris;Mlle Romain Carre;2019;180-6-5164-4793-0;57.48;6
Cleopatra;Helena zu Meyer;2012;480-7-4512-0173-0;28.11;1
La Discipline des orphelins;Ines Leroy;2008;499-8-5307-3050-0;85.92;7
Die Erschiessung des Landesverräters Ernst S.;Dr. Nathanael Freigang;2007;529-4-7137-2521-5;78.30;5
Le Désir des femmes fortes;Mlle Eva Guillot;1987;227-9-2611-1148-5;76.44;2
East of Eden;Curt Hackett;2017;735-3-3490-3451-1;46.43;7
La Discipline des orphelins;Théo Marchand;1978;949-4-5638-6612-0;35.83;9
Die unendliche Geschichte;Graf Meike von der Semisch;2018;638-3-6182-9000-3;84.77;8
La Discipline des orphelins;Pierre Alice;1985;311-5-6885-1193-4;40.09;1
Der grüne Heinrich;Henrike Jegorov;1994;793-1-2389-3717-1;39.13;5
L'Odeur du sanglier;Prof Mathilde Denis;2010;242-2-6339-7856-2;26.09;2
In Dubious Battle;Constance Orn;2010;803-8-4329-7771-5;71.63;9
La Peau des savants;Leclercq Anaïs;2017;050-3-9697-4304-4;61.11;3
Die Erschiessung des Landesverräters Ernst S.;Kerim Hartmann;1959;343-2-6288-0571-8;53.20;6
La Promise du voyeur;Pons Benjamin;2003;086-9-4779-0364-4;53.30;5
Lenz;Kyra Schembera;1998;167-7-6719-3769-5;44.80;1
L'Odyssée invisible;Bernard Victor;2000;189-4-9074-4839-4;49.97;0
Time To Murder And Create;Velva Kris PhD;1961;987-3-4582-2020-1;53.69;2
L'Odyssée invisible;M. Louna Lemaire;1945;234-1-5964-3605-5;00.14;8
Die verlorene Ehre der Katharina Blum;Prof. Dr. Davin Kahlmeyer;2001;543-6-4625-0919-7;57.33;9
La Discipline des orphelins;Mme Yanis Marchand;2011;424-0-9951-8128-5;64.44;6
Die Erschiessung des Landesverräters Ernst S.;Prof. Dr. Jesse Rangen;2006;124-1-1100-3937-9;39.88;8
Le Siècle de la rue voisine;Prof Jules Barbier;2004;846-1-5065-9245-2;50.78;4
Tender Is the Night;Urban Mayer PhD;1958;283-1-0820-1313-7;62.61;7
L'Odeur du sanglier;Evan Leroux;1973;115-5-8182-0735-0;46.71;4
Die neuen Leiden des jungen Werthers;Baronin Nicole von der Schulte;1951;435-2-3967-5432-1;59.88;3
Pourquoi je mens ?;Romain David;2005;544-5-8226-0559-4;25.81;9
Stolz und Vorurteil;Jonas Matula;1995;413-2-7158-0141-2;53.90;4
Le Siècle de la rue voisine;Martin Mélissa;1952;813-2-9639-6668-8;95.98;7
Little Hands Clapping;Mr. Wilhelmine Schuppe;2006;770-8-8779-0531-5;18.76;4
La progéniture du mal;Mlle Maëlle Martinez;1957;119-8-7166-8507-2;51.13;2
Das steinerne Herz;Fine Möldner;1962;114-6-3675-9767-9;14.39;8
La Peau des savants;Pauline Picard;1983;795-1-5589-9025-4;63.58;3
Mephisto;Prof. Dr. Ahmed Gottschalk;1987;103-7-4537-7712-9;94.20;8
Le Désir des femmes fortes;Mathieu Pauline;1996;776-4-4981-1649-6;00.27;0
The Mirror Crack'd from Side to Side;Lois McGlynn;1950;394-0-2638-4819-3;81.49;5
La progéniture du mal;Sacha Perrot;1960;212-4-4946-6198-3;08.36;8
Vor Sonnenaufgang;Gräfin Melina vom Kohnle;2011;870-5-9475-3867-5;36.81;1
La Soumission comme passion;Mlle Kylian Roy;1953;669-1-7139-1171-3;20.27;4
Die Box;Marina Kedzierski;1970;030-9-6863-2291-5;52.89;0
Le Siècle de la rue voisine;Berger Charlotte;1988;959-4-7418-4934-8;12.32;4
The Green Bay Tree;Aglae Trantow;2000;186-5-3641-9397-2;50.39;5
La Promise du voyeur;Lecomte Lou;2009;845-9-6514-6451-0;74.45;0
Die neuen Leiden des jungen Werthers;Arthur Kallabis;1986;011-2-7414-5125-6;04.97;8
La progéniture du mal;Louis Paris;1991;177-1-3981-1407-5;52.59;5
Der gute Mensch von Sezuan;Elli Roecker;2004;628-2-9883-2169-1;93.63;7
Pourquoi je mens ?;Justine Vasseur;1952;323-2-4559-1004-3;31.23;4
The Mirror Crack'd from Side to Side;Otho Hudson;1950;766-3-2634-6802-7;42.46;4
L'Odyssée invisible;Mael Leroux;2018;381-8-7004-6676-8;49.00;5
Hyperion oder der Eremit in Griechenland;Theresa Böttner;1943;745-5-6350-4909-3;94.97;6
La progéniture du mal;Barre Mathis;1999;816-4-0621-0417-5;44.50;4
Die Leute von Seldwyla;Laurence Adams;1999;465-2-1866-4997-4;24.89;1
La progéniture du mal;Mathis David;2003;626-6-0660-9318-5;80.74;4
Everything is Illuminated;Darryl Hyatt;1980;257-6-3854-4358-1;39.60;1
L'Odyssée invisible;Le gall Kylian;2016;295-5-5954-7285-1;56.25;6
Mutter Courage und ihre Kinder;Graf Timon vom Howard;1945;078-6-1642-4058-8;65.79;2
La Soumission comme passion;Evan Gaillard;2012;052-4-5602-1102-9;50.79;5
Die Weber;Emma Gerschler;1970;610-2-7062-3188-2;75.19;6
La Soumission comme passion;Nicolas Remy;2019;385-8-4377-7621-0;26.30;1
Fame Is the Spur;Mr. Carroll Miller;2007;465-2-3844-0500-8;79.63;7
L'Odeur du sanglier;Romain Legrand;1941;596-0-3256-9625-7;16.69;9
Der Stellvertreter;Ben Schottmann;1977;712-9-0838-0157-5;30.15;9
Pourquoi je mens ?;Picard Julien;1985;029-2-9275-4391-7;58.76;6
Woyzeck;Janina Eich;1975;853-2-9877-5163-5;43.64;6
La Promise du voyeur;Mme Arthur Barre;2015;692-2-6632-6546-6;01.89;4
The World, the Flesh and the Devil;Vallie Wehner;2014;298-9-5473-9239-9;01.11;6
L'Odyssée invisible;Dr Clara Meunier;2014;968-8-7329-6328-6;68.43;1
Der Untertan;Baronin Logan von der Jakubczyk;1999;978-7-9345-4587-4;34.48;4
L'Odyssée invisible;Benoit Lucie;2003;295-2-6921-5408-2;61.41;2
Der Tod in Venedig und andere Erzählungen;Baronin Luca von Voelkel;2017;521-6-0542-4690-4;11.34;6
L'Odeur du sanglier;Benoit Maeva;2011;240-2-7451-8366-8;55.49;0
A Summer Bird-Cage;Amya Auer;2000;882-5-6307-4739-9;90.71;7
Pourquoi je mens ?;Francois Tom;2010;958-8-8984-9772-9;49.97;2
Mutter Courage und ihre Kinder;Livia zu Salzmann;1963;695-1-5798-6152-8;44.11;2
Le Siècle de la rue voisine;Mlle Sarah Aubry;2008;705-9-0703-6243-1;87.50;6
Heinrich von Ofterdingen;Lennox Blockhaus;1980;458-7-2012-2355-5;98.52;4
Pourquoi je mens ?;Prof Maëlle Boyer;1948;289-1-0296-1053-9;36.80;5
Wildfire at Midnight;Alysa Balistreri;2017;196-9-5328-3348-2;80.12;3
Le Désir des femmes fortes;Nathan Brun;2004;826-4-9035-1215-7;24.48;9
Panter, Tiger & Co.;Franziska zu Grams;2006;372-0-4839-0675-1;41.35;8
La Peau des savants;Carre Camille;1965;794-8-0582-4246-1;32.93;6
Der Richter und sein Henker;Hr. Talea Green;2004;335-0-0062-8345-3;76.30;3
La progéniture du mal;Lena Menard;2000;978-0-4877-7502-6;11.17;9
Moab Is My Washpot;Gerry Gottlieb;1971;365-8-1157-7301-2;70.58;3
Le Désir des femmes fortes;Mme Noah Hubert;1966;251-5-2317-6339-3;50.69;5
Sterbender Cato;Baronin Samia Burmeister;2001;802-0-4104-8219-6;76.71;5
Le Couloir de tous les mépris;Léo Henry;1978;382-8-2798-3264-6;50.85;4
Das steinerne Herz;Gräfin Emely zu Nitzsche;1963;996-2-1002-8165-7;00.01;4
Le Couloir de tous les mépris;Pierre Mathéo;2017;906-7-6244-4055-9;57.90;3
Great Work of Time;Leda Rolfson;1967;960-5-8496-4149-5;61.98;6
L'Odyssée invisible;Dupuy Arthur;2000;717-6-7970-3635-8;17.99;3
Im Krebsgang;Gräfin Nikolas Neubauer;2009;296-2-1581-9331-3;49.27;7
La progéniture du mal;Mme Lilou Garnier;2013;981-0-3903-5626-0;28.15;2
Franziska Linkerhand;Josef Schupp;2018;578-2-7085-3931-0;89.92;8
La Promise du voyeur;Durand Maeva;1959;102-5-9781-7326-3;33.93;5
The Mirror Crack'd from Side to Side;Monica Towne;2018;310-9-5535-3778-9;85.32;7
L'Odeur du sanglier;Menard Louise;1961;333-1-2148-2001-7;87.09;2
Till Eulenspiegel;Freiherrin Ole vom Hess;1948;120-7-5722-8488-7;00.47;7
Le Désir des femmes fortes;M. Zoe Simon;2007;808-1-0407-5210-2;33.51;3
Maria Magdalene;Patricia Blockhaus;1944;164-3-4835-1278-8;43.12;9
L'Odyssée invisible;Léo Fournier;1992;596-4-8312-6976-8;39.08;5
Of Mice and Men;Deshaun Brown V;1963;408-8-0110-2667-0;14.70;4
La Promise du voyeur;Henry Arthur;2011;597-5-4298-4266-7;32.63;6
Sterbender Cato;Tarja Börner;2012;863-5-5636-3316-9;83.33;6
Le Désir des femmes fortes;Maxime Charpentier;2017;114-0-6438-0817-7;59.52;4
Die Welt als Wille & Wahn;Lasse Mühleis;2003;106-2-9385-6082-1;88.43;2
Le Couloir de tous les mépris;Dr Mattéo Dupuis;1968;360-8-4359-6384-9;62.04;9
Eyeless in Gaza;Alexandre Terry Sr.;2003;034-3-0745-0902-7;89.76;2
La progéniture du mal;M. Lou Mathieu;2003;623-7-5801-0026-9;88.38;2
Die verlorene Ehre der Katharina Blum;Matteo Hehl;1970;611-4-7512-7765-1;41.17;0
La Peau des savants;Axel Martin;1959;775-3-6107-5851-1;73.38;5
Die Lehre der Sainte-Victoire;Pius Buss;2017;220-6-0079-5421-5;87.91;8
La Discipline des orphelins;Mlle Alexandre Guillot;2000;803-5-9452-1817-9;30.37;2
Postern of Fate;Obie Hills IV;1998;153-5-3059-8893-1;08.29;5
L'Odyssée invisible;Kylian Carpentier;1982;609-0-4541-9953-2;34.86;0
Reigen;Loreen Schönlebe;1988;409-3-1293-8156-5;69.01;8
Pourquoi je mens ?;Axel Jacquet;1980;855-5-5193-9686-6;41.70;3
Die Panne;Hr. Nela Krol;1968;499-0-1461-3223-6;61.62;8
La Promise du voyeur;Mme Noa Berger;1992;691-2-0912-3261-9;84.18;7
Surprised by Joy;Travon Kunze;1974;130-9-8392-2854-7;80.29;5
Le Désir des femmes fortes;Gaillard Noah;1962;961-1-3361-6474-5;98.89;4
Faserland;Juliana Buder;1990;395-3-8634-2401-0;50.57;9
Le Couloir de tous les mépris;Clément David;2001;280-2-5314-4639-5;02.49;5
Ende einer Dienstfahrt;Mattes von Kelm;1995;363-1-9896-0942-3;09.24;1
Pourquoi je mens ?;Martin Raphaël;2009;947-8-4662-6010-8;59.20;6
All the King's Men;Adolf Klocko V;2004;063-9-4416-0892-1;58.23;9
Le Couloir de tous les mépris;Riviere Anaïs;1963;282-3-1683-4782-0;54.83;0
Der Schimmelreiter;Graf Adelina Hinrichs;1952;391-8-7749-9767-3;34.00;8
Le Couloir de tous les mépris;Léo Martin;2003;147-0-2649-6576-1;00.61;8
Der abenteuerliche Simplicissimus;Baronin Davide Smieja;2018;698-7-7456-9516-8;67.40;8
La progéniture du mal;Dr Alicia Roux;1969;475-7-9985-2089-1;77.62;6
That Good Night;Matilde Lowe DDS;1982;986-4-8056-6384-4;83.28;2
La Discipline des orphelins;Dr Jules Baron;2013;664-1-3385-9117-0;11.21;6
Woyzeck;Jacob Dix;2004;546-3-1680-9803-6;05.41;8
La Discipline des orphelins;Caron Lena;1949;255-9-6656-4655-6;65.25;5
Die Marquise von O...;Victor von Savoia;1955;354-6-5527-6774-8;60.79;9
La Promise du voyeur;Rousseau Léa;1970;471-3-8554-1521-1;02.89;7
The Moon by Night;Dr. Gennaro Barrows;2001;794-3-2442-3940-5;46.26;2
La Discipline des orphelins;Théo Carre;1958;024-8-4846-3157-0;04.37;4
Der Tor und der Tod;Lydia Steinmetz;1966;902-0-0429-5646-8;47.05;9
La Promise du voyeur;Duval Chloé;1943;958-6-7137-6120-7;87.21;4
Der Tor und der Tod;Kaya Savoia;2017;543-1-8852-0185-5;84.85;2
L'Odeur du sanglier;Prof Mathis Guerin;2012;974-1-6025-6480-5;44.56;5
Carrion Comfort;Yasmeen Kuhn MD;1955;170-3-1657-4664-0;93.41;1
Le Désir des femmes fortes;Prof Manon Gonzalez;1945;387-6-7979-6975-2;14.59;3
Heidi;Toni von der Hugo;2003;793-8-7823-2782-3;78.36;9
L'Odyssée invisible;Mme Mathéo Gaillard;2012;559-8-8205-8044-7;11.64;3
Die Panne;Leona Kustermann;1971;783-2-4493-1959-5;56.46;2
La Promise du voyeur;Mme Sarah Berger;1978;734-0-3700-7924-6;05.55;7
The Parliament of Man;Mr. Urban Spinka;2001;786-1-1546-0174-0;39.79;7
Le Couloir de tous les mépris;Mme Maxime Rodriguez;1961;679-1-2901-1414-7;20.14;2
Catharina von Georgien;Gräfin Erik Ranftl;2008;413-8-2008-8453-2;62.26;1
La Discipline des orphelins;Jeanne Riviere;2010;346-6-2128-8174-1;57.53;7
Das Schiff Esperanza;Alexandra Beutelspacher;2001;991-2-0648-5366-9;60.96;2
Le Couloir de tous les mépris;Mlle Nicolas Julien;1945;145-7-3564-1937-0;91.10;4
The Wealth of Nations;Carleton Padberg;2012;545-7-0374-6938-4;33.88;1
Le Désir des femmes fortes;Leclerc Océane;1970;970-6-6815-4828-1;96.79;7
Die Blechtrommel;Armin Polifka;2005;268-6-3116-0621-4;58.53;2
La Peau des savants;Prof Alice Blanchard;1990;829-5-0822-1497-6;34.22;2
Mephisto;Susanne Siener;2014;561-2-1933-2995-1;21.16;1
L'Odeur du sanglier;Robert Jeanne;1984;206-4-7018-9444-0;86.22;4
By Grand Central Station I Sat Down and Wept;Bradford Parisian;1964;814-4-4305-6146-5;51.06;5
La progéniture du mal;Mlle Kylian Lucas;1961;323-2-6273-7645-6;52.92;1
Heidi;Riccardo Hepperle;1974;674-1-8192-6523-4;31.31;8
Pourquoi je mens ?;Mme Jules Gautier;1955;643-3-1169-7488-3;58.06;5
Der Sandmann;Graf Zoe von Will;2003;699-4-5506-8116-7;96.69;0
La progéniture du mal;Jade Deschamps;1940;382-5-8200-2298-3;70.37;8
Time To Murder And Create;Antonia Doyle;2018;244-8-4809-7114-7;56.43;5
Pourquoi je mens ?;Prof Benjamin Vidal;1986;823-7-8849-4618-7;50.47;5
Das Marmorbild;Freiherr Mathilda von Erhardt;1958;325-1-0049-2982-8;52.76;0
L'Odeur du sanglier;Mlle Maeva Carpentier;2010;306-0-3412-4026-2;89.42;0
Maria Stuart;Milan Unterpaintner;1999;532-2-1641-8052-5;14.86;5
La Soumission comme passion;Ines Baron;2010;265-1-1737-4221-2;82.05;2
The Little Foxes;Elnora Ryan;2004;080-5-2232-6675-7;11.42;9
La progéniture du mal;Maillard Lola;1946;470-8-7643-8068-1;77.32;1
Der abenteuerliche Simplicissimus;Gräfin Linnea Sutschet;1944;454-8-8449-1506-4;56.86;6
L'Odeur du sanglier;Guillaume Lisa;2017;981-6-9948-8136-2;74.26;6
Der Sandmann;Baronin Julian von Agostini;1956;380-3-5060-0265-9;30.45;1
L'Odeur du sanglier;Meyer Maeva;1999;598-7-2031-0998-8;25.64;4
Lilies of the Field;Dr. Bo Howell;2001;628-1-5399-8997-7;63.04;1
L'Odyssée invisible;Mlle Camille Adam;1974;826-0-3503-3032-5;69.38;8
Der Ausflug der toten Mädchen;Baron Michael von der Oppong;1972;334-5-9296-9263-5;49.50;9
La Peau des savants;Théo Blanc;1946;785-9-5478-2486-0;19.78;7
Die zärtlichen Schwestern;Gräfin Naemi von der Schupp;1970;643-3-9120-7698-5;35.80;0
Le Siècle de la rue voisine;Masson Enzo;2007;041-0-8216-9458-4;74.80;8
A Darkling Plain;Ward Bayer Sr.;2002;376-5-0606-0108-3;71.20;8
L'Odeur du sanglier;Jade Durand;2001;123-7-8336-7999-2;73.34;9
Gehirne;Baronin Meik von Walter;2010;983-0-7675-1849-4;56.35;6
L'Odyssée invisible;Dr Mathéo Vincent;1957;142-8-0460-8714-3;18.71;6
Frühlings Erwachen;Lindsay Gröss;2003;029-1-9462-6664-9;90.66;1
La Peau des savants;Prof Noah Renaud;1987;739-4-7155-4307-1;85.39;5
Death Be Not Proud;Charles Carroll;1962;138-2-4315-1908-8;80.13;5
La Soumission comme passion;Guillaume Mathilde;2000;387-5-8730-9909-1;72.75;6
Der eiserne Gustav;Isabell zu Storp;2009;144-1-1664-4430-2;13.56;4
La Soumission comme passion;Nicolas Antoine;2018;161-1-8733-0649-6;28.52;4
Der geteilte Himmel;Freiherrin Leif Ludolf;2009;035-4-6933-3807-6;27.44;0
Le Désir des femmes fortes;Vidal Ines;1955;936-5-8226-4991-0;47.98;4
The Stars' Tennis Balls;Ms. Jana Bergstrom;2009;245-2-5898-1119-3;97.03;3
La Discipline des orphelins;Huet Maëlle;2000;798-8-0751-5031-2;21.86;8
Sterbender Cato;Marlena Hermecke;1949;016-2-6221-1627-4;61.20;1
Le Siècle de la rue voisine;Maeva Vidal;1989;320-2-6721-3528-6;31.26;9
Faust, Part I;Gräfin Adelina zu Stolz;2002;773-1-3455-7662-9;29.12;5
La Discipline des orphelins;Mlle Lucie Boyer;1983;429-9-1798-4847-0;67.45;2
No Longer at Ease;Abagail Hoeger;1961;815-9-2358-4325-8;15.02;8
Le Siècle de la rue voisine;Emilie Lemoine;1964;609-8-9695-1020-0;76.89;6
Ehen in Philippsburg;Alana Zender;2003;165-9-7354-9019-7;08.40;3
L'Odeur du sanglier;Lisa Fontaine;1940;773-3-6727-5155-0;67.97;7
Reigen;Dr. Fritz Wallstab;1997;262-8-6755-2373-4;53.15;5
La Soumission comme passion;Maëlle Arnaud;1988;858-5-4250-7494-4;85.32;5
O Jerusalem!;Dr. Nestor Rowe;2000;603-5-6190-4031-2;45.35;7
Le Couloir de tous les mépris;Mlle Nathan Lucas;1978;736-6-2125-9150-8;98.23;7
Billiard um halbzehn;Gräfin Max Schreck;2001;814-8-0661-9703-2;54.23;3
Le Couloir de tous les mépris;Tom Rolland;1945;678-7-9747-9201-7;93.28;7
Mephisto;Baronin Klara von Von;1998;841-8-2505-3696-6;05.04;0
Le Siècle de la rue voisine;Pierre Laurent;1972;906-9-9182-7308-9;61.22;8
Stranger in a Strange Land;Sincere Mitchell DVM;1981;262-2-0058-8904-1;35.11;5
La Peau des savants;Raphaël Roussel;2004;048-4-5042-2802-1;96.11;4
Im Westen nichts Neues;Prof. Dr. Alexis Benner;1946;223-9-6145-1915-6;88.56;6
Le Couloir de tous les mépris;Mme Maëlys Fournier;1993;321-6-2095-8625-0;19.83;1
Wilhelm Meisters Wanderjahre oder die Entsagenden;Baronin Lenny von Büngener;2013;753-5-9225-4785-0;27.34;7
La Soumission comme passion;Royer Justine;2017;837-7-8520-9967-8;29.28;4
The Parliament of Man;Ms. Noemy Ebert;2006;058-1-0123-9916-2;54.13;7
Le Désir des femmes fortes;Julien Pauline;2006;385-3-4978-9637-9;79.80;3
Vor Sonnenaufgang;Alana Poehn;1958;251-7-4867-7332-7;77.03;4
Le Désir des femmes fortes;Morin Mathéo;2013;192-9-6120-7506-0;63.66;4
Der Verdacht;Baronin Marten von der Winter;1972;106-7-5415-2508-8;08.22;5
Le Siècle de la rue voisine;Benoit Julien;2001;015-8-4935-7485-9;33.23;2
A Time of Gifts;Gladys Jerde;1946;023-6-9818-0659-9;40.90;9
L'Odeur du sanglier;Thomas Charpentier;1952;902-4-8635-3905-0;99.63;8
Die Panne;Freiherr Nicole Muller;2007;261-1-6895-3890-0;18.52;0
Le Désir des femmes fortes;M. Valentin Andre;1953;247-5-3492-8233-7;09.39;0
Götz von Berlichingen;Baronin Emmi von der Ihly;2001;277-0-3785-4811-8;67.20;9
La Promise du voyeur;Ethan Le gall;1953;225-0-1936-4573-0;12.77;9
The Line of Beauty;Georgianna Haag;1948;042-7-9415-7022-7;67.62;5
La Promise du voyeur;Dubois Théo;1987;957-4-0909-1432-7;78.82;6
Mario und der Zauberer;Mareike Koester;1996;192-6-3827-0228-9;36.23;9
La Peau des savants;Prof Mohamed Dupuy;2014;179-7-4864-5180-0;74.52;2
Der Schimmelreiter;Vivian Kallabis;1994;439-5-5006-6923-0;29.95;7
Le Couloir de tous les mépris;Mme Laura Guerin;1975;512-2-0969-6792-5;19.56;7
The Green Bay Tree;Arnold King;1978;119-8-6154-3405-3;26.40;1
Le Désir des femmes fortes;Prof Mael Renaud;1946;212-6-2161-2029-7;95.59;3
Deutschland. Ein Wintermärchen;Valerie Zeyhle;2008;577-7-2077-9253-9;78.80;2
La Soumission comme passion;Girard Romain;1974;064-1-1369-3129-0;74.58;8
Der Vorleser;Azra Günz;2018;608-8-9669-8697-1;46.15;5
Le Siècle de la rue voisine;Andre Clément;2018;725-3-0192-1737-1;98.49;1
Jesting Pilate;Pete Heaney;2015;381-1-7195-5127-6;77.51;1
La Soumission comme passion;Aubry Maxime;1983;059-0-2924-4637-2;68.79;1
Unterm Rad;Hr. Ole Pallentin;1964;349-4-5149-4169-6;43.71;7
Le Siècle de la rue voisine;Prof Julien Marchal;1967;659-4-6612-4977-8;14.90;5
Stolz und Vorurteil;Anja Stratmann;2016;521-9-5308-7010-7;60.40;5
L'Odyssée invisible;Ambre Duval;2014;923-6-8663-0387-8;71.70;3
The Man Within;Vincenzo Dach;1987;309-1-5995-8767-5;44.35;2
Le Couloir de tous les mépris;Ines Collet;1998;728-2-9612-9148-7;67.37;4
Tödliche Versprechen/Das Imperium der Wölfe;Marta Reifenrath;2011;528-5-2273-0455-6;31.67;8
Le Siècle de la rue voisine;Mathilde Lefebvre;2009;106-9-6207-8672-0;97.17;7
Stolz und Vorurteil;Sydney Schirrmeister;2008;054-0-1104-7098-4;21.33;0
La Promise du voyeur;M. Eva Olivier;1983;547-6-4445-6706-0;66.99;3
Jesting Pilate;Ernie Conn;2012;699-5-6027-3124-1;11.05;5
L'Odyssée invisible;Mme Louna Faure;1990;060-1-8289-7602-8;35.01;3
Der arme Spielmann;Fine von Kral;2010;405-2-1414-0168-6;71.81;2
La progéniture du mal;Pierre Robert;2015;365-4-6661-3617-7;89.79;4
Der Prozess;Rasmus Konig;2004;365-7-3458-3297-5;97.03;9
Le Désir des femmes fortes;Maxime Morel;1953;145-3-9251-3812-9;82.10;6
A Darkling Plain;Viola Moore;2016;230-9-9865-4330-5;24.96;7
Le Couloir de tous les mépris;Renaud Lucie;2011;828-7-3774-2289-4;25.68;2
Heinrich von Ofterdingen;Graf Mette Herrmann;2006;477-7-4747-4951-8;81.32;4
Le Couloir de tous les mépris;Lambert Romain;2017;549-3-8364-7216-5;93.01;0
Der Tod in Venedig und andere Erzählungen;Fr. Ryan Unger;1962;828-3-0853-8951-9;12.64;8
La Peau des savants;Jules Dufour;1966;046-3-1860-2119-6;46.52;0
The Line of Beauty;Flo Nolan;1984;738-5-5078-3475-4;91.37;2
Pourquoi je mens ?;Prof Maxence Leroy;2012;325-1-5264-2992-8;43.58;2
Die Verwandlung/Erstes Leid;Gräfin Valeria Metzger;2019;870-1-3849-7386-0;30.83;1
La Peau des savants;M. Théo Da silva;2007;890-2-7901-2318-2;44.91;4
Damals war es Friedrich;Hr. Frederike Harms;2015;933-8-7983-2579-3;94.57;5
Le Couloir de tous les mépris;Dumas Noémie;1970;892-0-1279-5567-3;71.80;2
Ah, Wilderness!;Dr. Iliana Conroy;1949;204-7-0336-9216-2;54.25;6
La Promise du voyeur;Fleury Jules;2015;243-4-9244-0165-2;15.24;8
Nathan der Weise;Joanna Fischer;1975;462-7-7706-2065-1;16.74;9
Pourquoi je mens ?;Jeanne Carre;1987;245-3-3199-4346-0;71.46;4
Traumnovelle/Die Braut;Miray Jegorov;1990;384-4-1117-1312-8;55.55;4
La progéniture du mal;Enzo Schmitt;2008;108-5-5983-7891-9;74.58;6
From Here to Eternity;Santos Cassin MD;2003;420-7-9568-1957-8;16.01;2
L'Odeur du sanglier;Dubois Julie;1958;988-5-0757-2339-6;99.14;9
Des Teufels General;Karoline Sillah;2012;636-0-6878-9576-2;43.87;5
La Soumission comme passion;Francois Sarah;1973;724-2-2658-0162-3;02.84;8
Das Boot;Hr. Alica Köhre;1969;003-6-0062-3682-8;65.72;4
L'Odeur du sanglier;Mme Mathéo Mathieu;1948;352-9-3149-1374-9;97.96;7
Waiting for the Barbarians;Emanuel Stanton;1950;993-6-7809-5798-9;27.16;2
La Soumission comme passion;Elisa Bourgeois;1953;200-5-2114-6814-1;17.33;5
Der Prozess;Imke Wartenberg;2015;557-9-1917-4973-3;42.01;2
Le Siècle de la rue voisine;M. Pauline Fleury;2017;385-4-5085-8188-5;30.78;0
Die zärtlichen Schwestern;Emilian vom Raukuc;1952;203-9-4204-2228-7;26.00;1
La Peau des savants;Mme Clémence Lambert;1971;310-9-4996-7235-5;84.69;6
A Catskill Eagle;Magali Wolff V;2003;765-9-5245-2966-2;41.98;4
L'Odeur du sanglier;Noémie Colin;2003;983-9-4683-4765-7;32.60;6
Lerne lachen ohne zu weinen;Lenny Krieger;1973;757-2-0719-2721-3;43.54;5
La progéniture du mal;M. Léo Garcia;2008;294-0-4736-4111-7;75.91;2
Der Tod in Venedig und andere Erzählungen;Sarah Ringel;2017;467-8-2943-5604-9;57.15;9
Le Siècle de la rue voisine;Perrot Paul;2019;593-7-7278-2036-8;22.92;4
The Waste Land;Candice Frami;1946;153-0-3601-6633-6;61.81;0
Le Siècle de la rue voisine;Dr Ines Hubert;1969;644-4-7160-9702-1;62.62;1
Das Versprechen;Graf Phoebe von der Kuschmann;1946;803-3-8231-5981-7;38.61;9
Le Siècle de la rue voisine;Dr Adrien Muller;1999;982-0-7071-4452-4;95.02;3
Romulus der Große;Prof. Dr. Dr. Nevio Effler;1961;163-4-2581-6314-4;29.26;5
L'Odyssée invisible;Mme Carla Dufour;2002;623-2-5259-4085-6;11.36;9
The Wives of Bath;Kaylee Hammes;1977;632-6-1589-3065-9;80.77;5
La Soumission comme passion;Victor Meunier;2006;089-9-2062-4215-4;02.00;7
Der Prozess;Joseph Taufratshofer;2019;613-5-6986-5961-0;85.67;2
La Soumission comme passion;Francois Juliette;2001;727-9-2678-9359-6;73.83;7
Jahrestage;Pepe von der Bussmann;2009;647-9-6990-1845-6;58.68;9
L'Odeur du sanglier;Leclercq Lina;1972;718-4-9830-7139-7;04.49;9
Number the Stars;Melyssa Hansen;1959;957-1-5521-2281-9;10.09;1
