title;author;publicationyear;isbn;europrice;stock
Narziss und Goldmund;Dr. Murat Cors;2008;848-8-9322-6084-2;27.40;4
Le Siècle de la rue voisine;Alice Gonzalez;2019;863-7-0344-3034-7;20.62;6
Catharina von Georgien;Romy Grams;1980;765-7-9321-9295-3;26.38;2
La Soumission comme passion;Louis Marie;2015;952-1-2650-9240-7;22.68;9
Cover Her Face;Christy Schimmel;1995;238-5-9571-0209-0;05.65;5
Le Désir des femmes fortes;Jeanne Hubert;2012;189-8-2457-1283-5;30.90;5
Tauben im Gras;Johannes Harting;2013;694-7-7243-5421-4;71.67;4
Le Siècle de la rue voisine;Nguyen Mathéo;2001;169-5-5324-5672-2;97.21;5
Der Brief des Lord Chandos;Annie Tittman;2009;353-8-0798-1566-8;51.57;2
Pourquoi je mens ?;Dr Jeanne Pierre;2009;090-4-0154-7660-2;82.65;6
After Many a Summer Dies the Swan;Mrs. Salvatore Sporer;2005;929-8-0903-7490-5;65.30;3
L'Odeur du sanglier;Joly Gabriel;2018;488-7-3426-1536-6;48.50;8
Die Panne;Lion Sonn;1962;858-4-3933-4687-0;12.10;8
Le Couloir de tous les mépris;Aubry Romain;2007;189-1-4170-8078-6;87.19;5
Die Leute von Seldwyla;Freiherr Wibke Huke;2009;290-7-9158-1539-6;56.69;9
L'Odyssée invisible;Joly Louise;1996;938-8-5502-2742-2;83.99;3
This Side of Paradise;Rickie Bednar;2003;101-0-0105-7675-6;58.98;4
L'Odeur du sanglier;Gonzalez Alexandre;1943;835-4-8422-9443-5;50.73;6
Das Marmorbild;Graf Ines Schönfeld;2015;507-4-7835-0487-5;61.76;1
Le Désir des femmes fortes;Yanis Berger;1950;576-5-4649-6669-3;06.74;2
Kabale und Liebe;Freiherrin Meike Dück;1943;840-8-4054-7557-4;62.61;1
Le Désir des femmes fortes;Antoine Muller;1979;434-2-9871-7211-8;95.40;0
By Grand Central Station I Sat Down and Wept;Hershel Doyle;1988;937-1-2537-9629-9;88.59;4
La progéniture du mal;Charpentier Adam;2013;263-6-6121-2961-8;40.19;1
Stolz und Vorurteil;Dr. Mieke Gutjahr;2014;249-4-3420-3366-0;39.49;7
Pourquoi je mens ?;Aubert Julie;2014;987-7-3283-0913-4;93.23;2
Die Leute von Seldwyla;Stefanie Zimmermann;2019;537-5-0683-4468-0;05.72;3
La Promise du voyeur;Aubert Mathis;2004;955-9-9907-7706-5;36.22;6
Things Fall Apart;Dr. Oswaldo Miller;1984;000-3-6371-8166-3;97.82;5
Le Désir des femmes fortes;Petit Mélissa;1960;486-5-9330-7499-0;68.24;9
Ansichten Eines Clowns;Theodor vom Hüttcher;2013;382-3-0587-9901-5;60.29;6
La progéniture du mal;Charlotte Fernandez;1991;304-9-9708-4512-0;48.70;8
Der Zauberberg;Melisa Scheuring;1997;547-5-9286-7390-2;26.44;2
L'Odyssée invisible;Mme Clara Boyer;2004;454-0-8775-9386-7;94.79;4
Vanity Fair;Ms. Minerva Osinski;1983;696-1-4090-7967-7;30.98;2
L'Odyssée invisible;Maeva Denis;2010;740-0-3296-4328-4;78.87;5
Im Krebsgang;Matthis Breuer;2000;147-5-8639-0267-2;18.25;2
L'Odyssée invisible;Prof Tom Brun;1989;655-4-4709-5145-5;95.07;5
Narziss und Goldmund;Freiherrin Nikolas von der Stengl;2003;255-2-6985-8205-3;50.90;3
Le Désir des femmes fortes;Yanis Le roux;1952;782-3-1029-9706-3;36.75;6
A Confederacy of Dunces;Napoleon Emard DDS;1971;615-2-9670-4643-8;04.10;2
La Peau des savants;Juliette Dupuis;2003;813-9-1233-6913-8;70.23;9
Es geschah im Nachbarhaus;Leif Brandenburg;1992;475-3-5936-6758-2;10.87;8
La Peau des savants;Schneider Kylian;2014;866-1-0814-9884-2;11.59;7
Wer einmal aus dem Blechnapf frisst;Prof. Dr. Yunus Kowalick;2000;008-3-6900-7214-9;31.96;1
Pourquoi je mens ?;Victor Perrot;1941;739-8-7925-5157-9;18.24;6
A Confederacy of Dunces;Rodolfo Gutmann;1966;394-9-5973-4803-8;27.04;2
Le Couloir de tous les mépris;Célia Lacroix;2010;994-6-5256-4842-1;35.29;8
Der Besuch der alten Dame;Xenia Carlsohn;2019;119-6-7924-8930-2;17.18;8
Le Siècle de la rue voisine;Rayan Lemoine;2015;425-4-7859-7369-7;33.19;2
Dantons Tod;Sebastian Weidlich;2007;556-3-9965-1520-6;76.22;4
Le Désir des femmes fortes;Prof Mélissa Francois;2009;718-0-5043-4050-4;05.06;5
Tiger! Tiger!;Linwood Gusikowski;2019;756-2-7464-5653-8;53.19;5
Le Désir des femmes fortes;Richard Victor;2003;883-5-9434-0161-5;57.27;9
Nathan der Weise;Corinna Beh;2018;932-1-1171-3740-0;13.64;0
Pourquoi je mens ?;Théo Colin;2014;180-6-0995-8727-5;95.13;8
Faust, Part I;Dr. Cassandra Küsters;2003;502-7-0398-1507-6;85.69;7
La progéniture du mal;Dr Enzo Pierre;1940;054-9-0869-7062-0;83.24;4
Consider Phlebas;Dr. Jerrod Rogahn;2006;780-9-5935-5112-6;26.05;6
La progéniture du mal;Adam Laura;2015;888-8-7806-3430-5;09.23;0
Götz von Berlichingen;Abdul vom Grün;2008;595-9-6080-7463-8;35.35;1
L'Odyssée invisible;Mathilde Adam;2013;309-9-6961-9325-7;78.48;3
Haus ohne Hüter;Dipl.-Ing. Felicitas Stöppler;1978;454-5-0431-8302-5;51.97;4
La Promise du voyeur;Benoit Ines;1976;401-7-7066-0933-7;35.09;4
The Monkey's Raincoat;Mylene Eichmann;2018;175-6-8230-4117-0;85.08;0
La Peau des savants;Roy Ines;2007;405-2-4859-5928-5;46.75;3
Der zerbrochene Krug;Baronin Patrick Blum;1961;887-1-0531-4962-3;55.27;1
La Peau des savants;Carpentier Clara;1958;271-0-5002-6983-4;67.76;2
Paare, Passanten;Josie Fischer;1983;660-2-4593-6318-5;36.34;1
La Peau des savants;Chloé Deschamps;2001;196-6-5583-6004-0;73.61;2
Mr Standfast;Alivia Padberg;2010;221-9-6448-3173-2;16.69;6
La progéniture du mal;Mme Juliette Roger;1942;081-9-7212-8254-0;44.90;9
Ehen in Philippsburg;Jimmy Hingst;1997;515-1-4654-1348-4;59.11;7
L'Odyssée invisible;Benjamin Legrand;2008;518-7-5009-8030-1;32.22;3
Atemschaukel;Aliya Lichtenhagen;2017;937-5-5466-8182-5;40.34;6
La Promise du voyeur;Gonzalez Adam;2009;380-8-0539-1238-3;73.44;8
Those Barren Leaves, Thrones, Dominations;Kaylee Emmerich;2013;070-6-3151-7607-7;43.99;1
L'Odeur du sanglier;Baron Alicia;1943;109-6-0327-4543-2;82.04;1
Maria Magdalene;Sinan Liebich;2011;408-2-0110-0748-8;39.80;6
Pourquoi je mens ?;Vasseur Marie;2011;168-1-8188-7145-6;36.41;2
Iphigenie auf Tauris;Baronin Yven Geisler;2011;144-0-3311-7089-8;83.06;9
La progéniture du mal;Dr Mathéo Adam;2016;552-8-5263-9824-3;96.20;6
The Line of Beauty;Mia Baumbach;1952;645-6-0331-6606-3;62.73;6
La Discipline des orphelins;Hugo Carpentier;2009;447-4-9375-6045-9;37.72;1
Der Augenblick der Liebe;Chayenne Leiwesmeier;2005;253-1-8450-2263-7;33.94;3
L'Odeur du sanglier;Anaïs Simon;2008;335-4-1216-9853-7;63.40;1
Die Erschiessung des Landesverräters Ernst S.;Graf Maike zu Scheuring;1967;004-4-0871-3745-5;17.03;7
Pourquoi je mens ?;Jean Adam;1998;735-2-1817-7053-8;72.28;2
An Acceptable Time;Cordelia Daniel III;2008;324-1-3431-0999-2;60.90;3
La Soumission comme passion;Prof Théo Rodriguez;2006;741-2-6391-7263-4;91.81;8
Das Parfum;Marlon zu Pohl;1943;126-7-3365-2130-7;34.27;2
L'Odyssée invisible;Thomas Marchal;1941;756-9-4043-0808-8;28.31;0
Die Leute von Seldwyla;Jonah vom Gamlin;2016;653-1-0789-0293-0;11.87;3
Le Siècle de la rue voisine;Francois Lola;2014;358-1-3862-7999-1;81.00;2
Specimen Days;Montana Cremin;1955;123-0-0606-5305-6;69.99;0
Le Désir des femmes fortes;Enzo Blanchard;1950;076-9-6112-3138-4;83.02;6
Maria Magdalene;Graf Angelo von der Lewin;1991;550-3-9129-8474-4;93.73;3
Le Siècle de la rue voisine;Dr Pierre Dupuy;1999;657-7-4688-7412-0;85.24;1
Der Mann ohne Eigenschaften;Prof. Nevio Behnert;2007;185-4-3514-8908-6;45.44;1
La progéniture du mal;Dr Kylian Blanchard;1952;722-7-6052-7954-2;32.03;9
A Catskill Eagle;Mr. Felipe Cormier;1983;814-6-0759-3558-6;71.70;4
La progéniture du mal;Prof Noa Guerin;2003;413-1-8309-9296-3;12.99;0
Till Eulenspiegel;Dipl.-Ing. Filip Kolokas;2018;649-2-2579-6688-0;73.52;7
La Promise du voyeur;Mme Léo Riviere;1954;770-9-1494-1845-7;35.46;9
Das Boot;Luk von der Brix;1944;507-8-6515-8908-2;99.04;9
Le Couloir de tous les mépris;M. Léa Perez;1986;505-9-4178-2346-2;06.30;5
A Catskill Eagle;Deanna Harvey;1956;321-3-1405-7371-3;81.71;3
La Soumission comme passion;Fournier Zoe;2012;903-8-6526-7004-7;48.13;9
Der Mann ohne Eigenschaften;Jonna Retzke;2015;137-1-3053-6932-5;37.37;1
Le Siècle de la rue voisine;Nguyen Carla;1980;834-0-0578-1867-8;71.81;0
Minna von Barnhelm;Hanno Agostini;1951;053-4-0935-8764-3;70.45;3
Le Siècle de la rue voisine;Raphaël Da silva;2003;101-1-7694-3330-9;70.81;8
Vanity Fair;Vilma Ullrich;1999;823-3-1447-5393-7;95.74;5
Le Siècle de la rue voisine;Adrien Lefevre;2013;898-9-0378-3358-7;39.74;7
Faserland;Betty Faller;2000;427-0-8208-4363-0;70.09;4
L'Odeur du sanglier;Bourgeois Louis;2008;321-7-6794-9719-1;70.76;4
Wer einmal aus dem Blechnapf frisst;Sammy Tress;1982;645-4-8704-3301-8;65.43;7
Pourquoi je mens ?;Carla Picard;1949;314-9-6372-3170-9;11.05;2
The Painted Veil;Julien Jacobson;2008;896-1-9451-2094-5;46.45;4
Pourquoi je mens ?;Eva Paul;1942;273-2-1808-7563-9;56.20;9
Paare, Passanten;Baronin Amelia Haug;1999;614-7-6199-9548-7;34.69;0
La progéniture du mal;Mme Maëlys Jacquet;1974;948-6-1187-2953-3;60.17;5
Jakob der Lügner;Rayan Sack;2015;173-1-1069-6737-1;74.68;1
Le Désir des femmes fortes;Mlle Justine Fleury;2016;721-6-8861-3924-5;93.55;3
A Monstrous Regiment of Women;Waino Monahan;1970;022-0-2892-4546-3;06.66;2
La progéniture du mal;Mlle Mattéo Fabre;1955;020-3-9574-9518-3;90.70;2
Der Richter und sein Henker;Prof. Dr. Tino Reinelt;2012;142-0-5935-3582-7;74.07;1
Pourquoi je mens ?;Dupuy Maxence;2010;508-9-4714-2599-4;87.32;6
Heidi;Dario von Deerberg;1963;813-5-4299-9012-9;52.98;9
L'Odyssée invisible;Louis Thomas;1957;015-5-3312-5148-4;32.74;8
Gone with the Wind;Luna Nolan;2006;867-2-2359-6298-9;70.87;7
Pourquoi je mens ?;Mme Laura Guillaume;1954;503-5-4014-3087-4;49.81;9
Das Schiff Esperanza;Sara vom Salzmann;2011;037-1-6230-0372-3;12.59;7
Le Siècle de la rue voisine;Nicolas Cousin;1958;202-1-3613-4107-7;43.03;4
Stolz und Vorurteil;Baronin Len Semisch;2006;693-2-2236-7153-4;94.68;1
La Promise du voyeur;Pierre Moreau;1988;767-1-9706-0116-2;83.42;1
An Acceptable Time;Eula Grant;2006;924-5-9086-6207-9;80.93;4
La Promise du voyeur;Noémie Petit;1941;041-9-9108-3680-0;67.12;5
Jahrestage;Smilla vom Knorr;1975;015-6-6045-2560-5;51.39;1
Le Couloir de tous les mépris;Mlle Léo Schneider;1953;791-5-2452-9065-7;28.14;5
Götz von Berlichingen;Sean Haug;1964;085-3-7483-6298-7;42.28;0
Pourquoi je mens ?;Adam Carla;2005;203-2-8128-9366-3;48.66;8
A Summer Bird-Cage;Pearlie Mertz;2007;227-7-1133-8943-2;56.29;1
Le Siècle de la rue voisine;Lemoine Lola;2017;154-8-0651-5943-4;18.91;6
Des Teufels General;Dr. Stefan Brandenburg;1959;016-8-8019-5958-1;07.19;9
Le Couloir de tous les mépris;M. Charlotte Moreau;2013;841-3-8357-9458-0;86.79;5
Das Schiff Esperanza;Olivia Raukuc;2001;637-7-8571-2883-2;59.30;4
La progéniture du mal;Lola Boyer;2000;866-1-3646-0715-8;81.40;4
Taming a Sea Horse;Rudolph Orn;2008;116-0-2751-8592-0;15.93;5
L'Odyssée invisible;Lambert Célia;2010;200-7-6877-8802-2;61.54;9
Der arme Spielmann;Ilja Gesell;2012;770-8-1787-3112-6;36.04;9
Pourquoi je mens ?;Prof Nicolas Rousseau;1956;851-9-3215-8868-3;01.88;7
Reigen;Eddy Giesa;1987;578-0-1885-9565-8;94.92;4
Le Couloir de tous les mépris;Mathéo Leclerc;1998;605-5-8185-6387-8;22.69;6
The Waste Land;Miss Theresia Pollich;2017;550-3-6883-3511-6;30.13;4
Le Couloir de tous les mépris;Morin Léa;2009;343-0-7841-2289-9;11.00;6
Der Brief des Lord Chandos;Graf Lucas von Bürklein;2017;436-3-3309-8611-6;73.70;5
L'Odeur du sanglier;Mathis Lemoine;1984;409-7-8279-7746-2;96.29;2
Der Schimmelreiter;Eddy Rüter;1951;026-0-6050-2873-2;22.49;4
La Discipline des orphelins;Prof Pauline Renaud;2013;647-3-5877-9998-1;96.09;3
Ego Dominus Tuus;Tessie DuBuque;1953;191-6-8832-7602-2;49.81;9
L'Odyssée invisible;Garnier Charlotte;2019;275-8-6971-8048-6;48.43;6
Schachnovelle;Hr. Jane Greschner;1980;503-0-0223-7356-1;90.90;4
Le Désir des femmes fortes;Dr Elisa Schmitt;2018;935-9-6633-4548-4;50.62;8
Der Vulkan;Prof. Dr. Toni Hoffmann;1947;890-1-7960-4384-6;75.29;8
Le Désir des femmes fortes;Mlle Gabriel Laurent;1994;103-0-6279-6624-8;02.16;1
Moab Is My Washpot;Ms. Maxie Wehner;1967;806-0-7313-4147-7;08.37;4
L'Odeur du sanglier;Dr Manon Meunier;2004;436-9-6191-0634-9;48.27;0
Der Stellvertreter;Amanda Krohn;1968;693-6-4163-5706-6;01.21;1
La Soumission comme passion;Huet Victor;1998;494-3-5622-9619-5;03.11;8
Der Schimmelreiter;Josephin Deja;2011;432-2-8589-3607-1;16.39;4
Le Siècle de la rue voisine;Maxence Dupuy;1951;022-6-2405-0976-7;57.89;3
Beyond the Mexique Bay;Alessandro Legros;1954;550-8-2302-8710-9;76.44;2
L'Odeur du sanglier;Mme Lucie Dubois;1941;140-5-1315-6213-0;56.10;3
Das Parfum;Prof. Dr. Boris Vona;2008;810-4-6862-0512-4;53.74;2
La progéniture du mal;Prof Laura Rousseau;1979;022-0-5522-2376-0;52.81;4
Billiard um halbzehn;Kiana Kisabaka;1962;802-1-0684-5554-3;65.58;8
L'Odyssée invisible;Perrin Maxence;2016;487-7-2859-3403-9;70.44;0
A Darkling Plain;Fatima Considine;1983;206-6-1287-2960-4;61.74;3
Pourquoi je mens ?;Prof Pierre Bertrand;1946;068-1-7336-3693-8;56.23;4
Narziß und Goldmund;Amina Heinrich;2011;776-7-6220-3138-3;07.70;2
Pourquoi je mens ?;Romain Dufour;1996;545-9-0492-7675-5;19.95;5
Die Marquise von O...;Gräfin Frederik vom Weight;2016;087-1-1954-5502-2;77.73;7
Le Couloir de tous les mépris;M. Lisa Perrot;2008;294-2-3465-4093-6;71.04;5
Ah, Wilderness!;Terrill Labadie;1993;686-5-8787-2304-7;59.40;3
La Promise du voyeur;Rodriguez Julien;2007;849-3-9953-1678-1;21.39;2
Die Verwandlung/Erstes Leid;Elly Schwanitz;1989;626-6-9361-6605-1;11.94;3
La Discipline des orphelins;Anaïs Michel;2002;976-2-1193-7655-5;73.82;6
Faust, Part I;Charlie von Peselman;1987;314-6-8018-9715-9;69.39;5
Le Désir des femmes fortes;Benjamin Morel;2017;986-4-4122-9788-3;14.45;6
Lilies of the Field;Mr. Gay Bradtke;2009;218-2-3310-5727-1;07.61;3
La Peau des savants;Manon Lefebvre;1963;267-2-0994-3820-8;83.99;6
Der geteilte Himmel;Bent von der Morhelfer;1983;871-5-8695-4161-8;09.74;8
L'Odeur du sanglier;Dr Mathéo Martin;2000;265-1-1079-6471-5;47.61;7
Atemschaukel;Elina Walton;2004;765-6-3961-5220-5;65.99;7
La Discipline des orphelins;Jade Sanchez;1961;547-7-0652-0330-2;07.85;9
Arms and the Man;Ms. Wendy Smitham;2017;908-0-2362-3266-4;40.61;9
Le Désir des femmes fortes;Mme Alexandre Rousseau;2001;526-8-9724-2014-4;61.96;4
Hyperion oder der Eremit in Griechenland;Fr. Manuel Kohlmann;1945;972-0-6145-5506-0;50.61;7
Le Siècle de la rue voisine;Lola Adam;2017;241-3-1298-4172-1;63.61;1
Biedermann und die Brandstifter;Baron Pauline Saflanis;2005;218-5-5018-6494-9;82.68;9
L'Odyssée invisible;Mathis Joly;2019;351-1-1479-3976-3;87.94;4
Such, Such Were the Joys;Mrs. Leo Towne;1955;794-2-5933-7578-8;60.73;4
La Soumission comme passion;Mathéo Dubois;1958;955-2-2883-7147-5;92.18;6
Homo faber;Alessa Spöttel;1982;273-2-2609-0004-5;46.84;7
La progéniture du mal;M. Yanis Guyot;2014;954-0-6354-3799-3;76.88;6
Die Rote;Graf Leroy Schieskow;1942;940-0-8309-2630-6;24.52;2
L'Odyssée invisible;Mlle Louna Faure;2019;230-6-4105-2331-5;75.00;2
The Grapes of Wrath;Carli Fritsch;2014;862-4-3595-5780-8;75.08;3
Le Couloir de tous les mépris;Dr Baptiste Adam;2005;369-2-1663-4724-9;77.72;8
Berlin Alexanderplatz;Robin Schley;2006;652-2-7989-3951-2;47.57;9
La Peau des savants;Meunier Théo;1964;314-8-4984-6642-3;65.72;7
Die unendliche Geschichte;Enya Porth;1993;085-9-5136-1419-1;84.64;0
Le Siècle de la rue voisine;M. Léa Leclerc;1942;440-1-9155-9006-4;15.78;7
Clouds of Witness;Laila Rosenbaum;2013;755-9-1231-3919-2;69.82;1
La Soumission comme passion;Arnaud Ambre;1988;693-4-5858-0309-4;98.70;9
Der eiserne Gustav;Lindsay Grams;1948;595-9-8861-2598-2;31.65;5
La Peau des savants;Paul Dumas;1948;940-5-5484-2995-0;61.64;0
Der grüne Heinrich;Jolin Tucholke;1973;264-2-2282-9100-1;55.77;2
Le Désir des femmes fortes;Alice Vidal;1955;398-4-3859-1748-9;47.75;9
Some Buried Caesar;Shawn DuBuque DVM;1985;206-6-7741-4197-1;09.86;5
L'Odyssée invisible;Mlle Emilie Dumont;1996;558-0-6111-4501-7;44.85;6
Tauben im Gras;Arvid Sewald;2010;464-5-0310-8052-2;43.88;0
La Promise du voyeur;Deschamps Lucas;2014;309-2-6320-2463-3;37.32;7
Götz von Berlichingen;Dipl.-Ing. Caitlin Gamlin;1984;894-1-8707-4593-7;22.23;6
Le Siècle de la rue voisine;Prof Benjamin Nguyen;2019;853-0-6999-2900-7;74.89;9
Look to Windward;Jevon Denesik Jr.;1963;943-2-4268-1825-0;20.96;5
La progéniture du mal;Gonzalez Alicia;2005;953-8-8036-8054-2;27.13;0
Die Buddenbrooks;Thea Gottschalk;1963;507-7-9089-8551-3;78.57;4
Le Désir des femmes fortes;Prof Alexis Dupont;2009;542-9-4937-2907-9;65.69;6
Die Physiker;Ömer Gruning;1967;980-9-8616-1889-2;39.66;7
Le Désir des femmes fortes;Lou Vincent;2006;610-9-7284-0290-8;85.53;5
Where Angels Fear to Tread;Betty Schuster;2014;712-1-2413-9559-4;26.70;2
Pourquoi je mens ?;Gerard Sacha;1954;031-1-9432-3475-7;77.40;0
Die Box;Kenan vom Hübl;2000;807-4-7789-5282-6;52.81;8
La progéniture du mal;Lina Gaillard;1954;133-8-8164-7292-2;97.07;5
Der Zauberberg;Veronika Schoberg;2013;816-0-3511-8880-1;08.55;3
Pourquoi je mens ?;Masson Quentin;2006;940-0-6352-4460-4;97.55;9
Beneath the Bleeding;Hattie Considine;1988;805-8-6168-5403-4;13.30;6
L'Odyssée invisible;Lecomte Julien;1940;405-9-3528-8861-4;97.74;6
Das Schiff Esperanza;Hr. Ela Ruth;2000;097-2-5721-7228-8;08.66;8
La Promise du voyeur;Mme Jules Vidal;2002;993-3-0332-6357-7;04.95;6
Der (kleine) Schatz im Kugelbauch;Lennox Jess;2004;573-6-0585-8789-4;24.68;4
La Promise du voyeur;Julien Raphaël;2014;946-5-5779-6106-5;43.03;7
The Proper Study;Valentin Nicolas;1987;301-7-6404-0939-9;52.79;2
L'Odeur du sanglier;Menard Paul;2015;881-9-4427-5456-2;30.19;5
Winnetou II;Freiherrin Johnny zu Leberer;1956;274-4-5534-3352-2;27.51;0
Le Couloir de tous les mépris;Perrin Chloé;2000;484-7-9697-0995-9;03.17;4
Wilhelm Tell;Juri Kramer;1943;067-9-5315-3140-0;42.35;9
Pourquoi je mens ?;Prof Lisa Collet;1992;670-9-2732-6725-4;80.11;6
Nectar in a Sieve;Madge Schneider;1993;548-4-8556-2259-8;16.96;9
L'Odyssée invisible;Vidal Lisa;2015;289-5-5215-7331-7;16.08;6
Der zerbrochene Krug;Stefanie Merkel;1955;967-6-2407-5039-4;61.77;1
La Discipline des orphelins;Chloé Dufour;2010;396-1-3102-0876-9;37.33;2
Schachnovelle;Hamza Büscher;1978;995-2-8625-9717-5;87.88;2
La Peau des savants;Dr Baptiste Garcia;2017;494-7-2924-4798-5;33.32;2
To Sail Beyond the Sunset;Mrs. Charlene Satterfield;1944;692-0-6905-3825-4;38.68;0
La Promise du voyeur;Louise Dumont;1942;353-7-1851-2549-9;14.42;3
Die Räuber;Baron Marleen Winter;2004;994-5-7993-1023-1;48.84;4
La Peau des savants;Prof Paul Hubert;2001;669-7-1978-1578-9;26.83;4
Es geschah im Nachbarhaus;Prof. Klaas Ullrich;1966;725-1-7050-5224-9;85.51;3
Le Siècle de la rue voisine;Meunier Romain;1949;605-7-1780-0218-3;24.91;5
No Country for Old Men;Meda Greenfelder IV;2013;923-0-0427-3390-4;27.08;6
Le Désir des femmes fortes;Sanchez Mael;2002;712-5-6785-6858-4;08.26;0
Der Sandmann;Berat vom Byrd;1944;516-7-0771-8409-4;93.41;2
La Peau des savants;Dr Mathéo Giraud;1988;401-0-5567-1217-7;98.16;9
Tödliche Versprechen/Das Imperium der Wölfe;Kimi Golomski;1981;286-9-9660-5615-5;22.24;3
La progéniture du mal;Louis Lisa;2018;771-7-4002-4621-9;41.94;1
A Swiftly Tilting Planet;Alexandro Koss;2016;902-4-2769-9666-8;15.29;7
Pourquoi je mens ?;Arthur Dubois;2004;449-8-8092-0437-7;47.38;7
Sansibar oder der letzte Grund;Mina von Gehrig;2007;983-1-5598-2885-3;90.17;6
Le Siècle de la rue voisine;Enzo Dumont;2004;708-7-0204-5281-7;37.47;3
Franziska Linkerhand;Ilias Franke;1980;939-6-2141-6961-6;08.72;7
La Peau des savants;Mohamed Barbier;2009;996-7-5197-6947-9;79.67;0
Ego Dominus Tuus;Ara Brakus;2011;730-2-7603-1250-9;45.39;7
La progéniture du mal;Laine Nicolas;1953;483-7-4834-1640-8;13.36;6
Stolz und Vorurteil;Amira Reuber;2014;658-2-8182-3140-6;06.07;1
Le Siècle de la rue voisine;Alexis Marty;1953;793-5-1180-8673-1;07.80;3
Italienische Reise;Graf Ella zu Schuhaj;1971;601-4-5171-9631-4;29.34;1
Le Couloir de tous les mépris;Alexis Bernard;2017;695-2-7872-2182-5;41.59;2
Blue Remembered Earth;Tess Paucek;1982;957-3-0645-0441-3;08.15;6
La Soumission comme passion;Prof Camille Boyer;1959;987-2-0651-2202-3;17.62;2
Die Leiden des jungen Werther;Freiherrin Conner Burkhardt;1952;032-8-2423-9003-9;48.27;6
La Soumission comme passion;Lola Rolland;1980;103-8-0508-6630-0;30.75;1
Die Physiker;Baron Ada Hering;1976;261-9-4107-0629-3;21.12;2
La Discipline des orphelins;Thomas Clement;1959;143-9-0721-8308-2;51.08;6
Alone on a Wide, Wide Sea;Westley Bauch;1974;873-4-2184-8663-8;78.61;9
La Discipline des orphelins;Leroy Lucie;2004;139-6-8198-5533-6;79.70;1
Miss Sara Sampson;Patrice von der Eberhard;2017;856-1-3404-1436-5;43.70;8
L'Odyssée invisible;M. Maëlle Lopez;1948;999-9-5437-3580-7;18.83;1
Der Schimmelreiter;Gräfin Carmen Taufratshofer;2004;261-0-2236-6559-0;27.92;7
Pourquoi je mens ?;Lola Baron;1992;335-8-4678-2183-7;18.26;7
Clouds of Witness;Lisette Schroeder;2000;544-0-7073-2092-4;90.07;6
L'Odeur du sanglier;Yanis Arnaud;2000;980-3-7329-4503-3;15.24;7
Bekenntnisse des Hochstaplers Felix Krull;Freiherr Brian von Moritz;2016;594-9-1655-7855-3;13.06;3
La progéniture du mal;Hubert Laura;1942;657-1-9805-4134-1;95.67;2
Der Zauberberg;Emil von Kramer;1974;735-7-4481-4039-5;16.16;4
La Peau des savants;Dr Kylian Gerard;1956;322-8-5914-6301-2;54.57;4
Dance Dance Dance;Angie Price;1981;155-2-7766-9755-3;02.35;0
L'Odeur du sanglier;Mlle Lisa Vasseur;1947;299-6-7246-5968-4;92.61;5
Das Marmorbild;Gräfin Defne Lehner;2004;885-5-2082-5125-6;60.98;5
L'Odyssée invisible;Faure Lou;2000;738-4-3019-7917-6;82.38;5
Ehen in Philippsburg;Florian Rietmüller;1947;733-9-3556-0627-7;81.02;6
Le Siècle de la rue voisine;Mélissa Marchal;2007;808-7-8647-6647-8;44.07;1
A Glass of Blessings;Stephania Mills;1963;851-5-1080-1909-5;27.44;1
La progéniture du mal;M. Noah Maillard;2010;322-0-2595-3836-0;61.82;0
Die Dreigroschenoper;Prof. Dr. Jasper Götz;2000;802-7-1575-9230-0;78.43;3
La Promise du voyeur;Axel Leroy;1941;581-2-0327-1968-6;65.35;9
Unterm Rad;Martha Dietrich;2002;782-8-5274-7330-5;91.44;3
La Soumission comme passion;Chloé Dupont;2010;972-9-3962-7380-6;20.38;2
Bury My Heart at Wounded Knee;Benton Nikolaus;2003;967-0-0699-4483-5;68.69;1
Le Désir des femmes fortes;Dr Eva Simon;1958;562-9-3937-4014-3;12.28;6
Don Karlos;Gräfin Pepe Steigauf;1997;992-1-7460-8294-0;83.82;3
Le Désir des femmes fortes;Mlle Lou Roche;2004;568-6-2472-4282-0;07.68;7
Kabale und Liebe;Gräfin Laurin zu Glatting;2003;236-8-8229-2470-1;14.31;5
L'Odyssée invisible;Pons Lisa;2012;061-7-7182-9940-4;65.74;8
Beyond the Mexique Bay;Domingo Kihn III;2014;015-3-7309-4288-9;56.91;0
Pourquoi je mens ?;Deschamps Baptiste;2010;999-6-6964-7273-6;63.76;0
