title;author;publicationyear;isbn;europrice;stock
L'Odyssée invisible;Jean Thomas;1941;260-3-7554-9790-1;35.79;8
Das Parfum;Baronin Mohammad von der Moedl;1995;682-3-7360-6947-0;46.39;6
Le Désir des femmes fortes;Mlle Julie Collet;2013;019-2-5376-4290-1;16.15;3
Unterm Rad;Martha Sonnabend;2008;524-6-7346-5962-9;18.02;9
La Peau des savants;Chloé Pierre;2001;520-7-5125-7665-7;17.93;2
The Moving Finger;Gertrude Purdy;1960;496-0-8634-5539-4;72.58;5
Pourquoi je mens ?;Mael Faure;1973;565-2-7414-7432-3;83.47;1
Aus dem Leben eines Taugenichts;Gräfin Gina Schuhaj;1971;438-2-2452-5634-4;09.72;4
L'Odeur du sanglier;Laura Philippe;2013;164-2-2356-8821-4;21.30;7
Die Panne;Baron Jayson vom Gierisch;2019;328-2-8857-5307-9;93.09;3
La Promise du voyeur;Blanchard Lucas;1951;950-6-7193-3911-8;82.53;3
That Good Night;Trinity Buckridge;1959;658-9-2525-4452-5;58.89;0
Le Couloir de tous les mépris;Lemaire Gabriel;1953;181-7-9482-9939-1;54.05;4
Ende einer Dienstfahrt;Madlen Kuschewitz;2001;454-2-7535-3963-0;78.83;7
L'Odyssée invisible;Victor Roy;2007;650-2-1338-0842-6;50.50;0
Der gute Mensch von Sezuan;Xaver Tepper;2000;413-0-8785-7464-4;90.23;1
Le Désir des femmes fortes;Lina Lacroix;1978;866-0-4689-2381-1;14.95;5
Time of our Darkness;Edgardo Parisian;1981;556-5-0862-2172-3;42.19;0
L'Odyssée invisible;Mlle Gabriel Arnaud;2003;046-5-0391-1132-3;50.05;1
Im Krebsgang;Prof. Jannek Pfingsten;2015;920-4-9239-9042-2;29.01;3
La Peau des savants;Nicolas Maillard;2011;972-8-8910-2570-7;98.50;0
Die Lehre der Sainte-Victoire;Tomke Vona;1996;696-4-0587-6718-5;23.90;1
L'Odyssée invisible;Francois Théo;2000;931-3-4787-5372-4;43.75;2
Gone with the Wind;Alejandrin Hickle;2014;441-5-4850-2938-2;48.72;7
L'Odeur du sanglier;Zoe Benoit;2016;946-4-5519-0530-5;74.44;8
Mario und der Zauberer;Andrew von der Vogel;2004;809-0-6081-8613-3;43.93;4
La progéniture du mal;Dupuis Evan;2011;806-9-6467-1327-1;64.82;6
Der Besuch der alten Dame;Fr. Lenny Caspers;2013;851-1-8908-4767-7;38.12;6
L'Odeur du sanglier;Petit Benjamin;1989;526-0-5336-5546-5;86.08;6
Beyond the Mexique Bay;Derek Considine;1959;205-6-9686-5402-1;56.49;7
Le Couloir de tous les mépris;Prof Juliette Faure;1989;152-6-2687-1950-6;65.37;5
Panter, Tiger & Co.;Sude Philipp;1971;288-5-5921-3082-7;87.50;1
La Promise du voyeur;Roche Benjamin;1960;616-8-6625-5786-2;31.39;4
Die Welt als Wille & Wahn;Prof. Dr. Elaine Stief;2005;512-7-3541-4735-3;54.56;3
La progéniture du mal;M. Clément Durand;1973;656-5-9408-7431-3;65.34;2
The Sun Also Rises;Kay Kassulke;1963;879-5-3212-0908-2;06.54;5
La Soumission comme passion;Louna Meunier;1949;642-1-3137-5269-7;45.58;5
Effi Briest;Graf Julia Alexa;1994;333-0-6029-2472-4;46.96;5
L'Odeur du sanglier;Dr Sacha Giraud;2011;478-8-3709-8738-5;64.01;9
Die Marquise von O...;Naomi Drechsler;2002;339-2-2885-6586-5;97.91;9
Pourquoi je mens ?;Dr Léo Guerin;2009;132-5-2580-4156-6;24.80;3
All the King's Men;Samir Waelchi Sr.;1999;781-7-6161-2446-4;19.86;7
La Promise du voyeur;Maillard Alexandre;2017;466-7-2013-6294-9;24.35;2
Die unendliche Geschichte;Greta zu Zimmer;2000;045-1-4006-9825-9;38.22;9
Le Siècle de la rue voisine;Meunier Arthur;1985;523-9-5850-2412-3;60.53;3
Maria Magdalene;Freiherrin Said von der Terlecki;2005;421-2-7917-8323-3;07.73;7
Pourquoi je mens ?;Justine Blanc;2009;235-1-3428-2380-1;19.84;8
Dying of the Light;Niko Powlowski;2016;838-0-8685-0210-0;86.40;8
La Discipline des orphelins;Noa Da silva;1985;244-3-8309-1425-1;48.38;9
Romulus der Große;Franziska Itt;2013;827-6-7705-1668-3;49.58;7
La Discipline des orphelins;Petit Romain;2012;435-2-8242-7377-2;59.44;8
Die Lehre der Sainte-Victoire;Baronin Berat Friedenberg;1965;897-5-5415-5560-9;16.42;0
L'Odyssée invisible;Mme Carla Renaud;1959;033-8-6034-2787-3;64.54;6
Tiger! Tiger!;Evangeline Kuvalis Sr.;2005;429-1-0660-1817-8;08.83;0
La Promise du voyeur;Mlle Ines Petit;2015;831-3-2121-5300-3;91.26;1
Das kalte Herz;Hr. Damien Grundmann;2018;409-3-3126-3520-7;41.77;9
Le Siècle de la rue voisine;Giraud Jade;1949;228-8-5841-4344-8;63.01;9
Der Stechlin;Susanne Koch;2005;827-5-2396-9823-1;03.82;3
Le Désir des femmes fortes;Aubert Thomas;2010;169-4-7163-2380-3;44.08;3
A Monstrous Regiment of Women;Nedra Hansen III;2006;786-0-6765-8248-8;56.16;2
Pourquoi je mens ?;Marchal Lina;1976;755-8-8711-5325-2;09.40;7
Die Verwandlung/Erstes Leid;Ivan Tietze;2004;117-6-9437-0941-6;51.47;9
L'Odeur du sanglier;Dr Lou Perrot;1974;546-5-0351-9503-8;75.34;9
Der abenteuerliche Simplicissimus;Baronin Salome von der Nicolay;1976;942-0-9322-5338-2;89.94;5
Le Couloir de tous les mépris;Clara Meunier;1944;883-1-7886-3025-6;16.86;1
Blood's a Rover;Darryl Grimes IV;1982;139-9-7577-5783-1;29.47;6
La Peau des savants;Mlle Noémie Dumas;1963;979-0-6257-5995-5;77.29;6
Die Marquise von O...;Konstantin Pöche;1999;221-0-2638-1634-3;89.80;1
Le Couloir de tous les mépris;M. Nicolas Renaud;1964;222-0-7425-5241-5;53.40;0
Jahrestage;Baron Timo Haferkamp;1965;949-5-8815-6032-2;07.34;5
La progéniture du mal;Jules Barbier;1968;430-6-2567-3630-9;60.07;8
Sleep the Brave;Eleanore Prosacco;2009;817-9-0182-9094-4;34.49;7
La progéniture du mal;Dr Julie Martin;1984;540-8-6928-8107-3;83.71;8
Der Tod in Venedig und andere Erzählungen;Prof. Dr. Jella Auer;1984;732-8-7360-4082-0;63.57;2
Pourquoi je mens ?;Dr Mattéo Giraud;1946;545-1-2517-9304-5;87.69;7
Der Verdacht;Tamina Boyde;1987;940-0-7051-9799-1;97.37;4
La Peau des savants;Le gall Léa;1946;353-6-5038-2920-1;20.92;2
The Wind's Twelve Quarters;Meggie Effertz;1975;513-8-6426-0167-8;04.64;2
La progéniture du mal;Prof Ambre Aubry;1958;280-7-4996-2104-5;72.93;4
Ein fliehendes Pferd;Sinja Janich;2019;112-3-2010-1164-9;71.48;1
La Peau des savants;Arthur Colin;2000;288-9-1201-5651-9;94.65;1
Die Räuber;Baronin Alice vom Henkel;2013;728-5-1810-3736-7;96.32;8
La Peau des savants;Nguyen Kylian;1968;971-7-8908-7301-9;05.67;7
O Jerusalem!;Eve Heathcote;2018;276-5-7102-7057-7;35.68;0
La Peau des savants;Cousin Axel;1987;411-1-6857-0842-7;71.93;2
Nathan der Weise;Graf Darren Wühn;1983;186-1-6353-1209-6;63.14;3
La Soumission comme passion;Mathilde Girard;1980;004-4-3679-1692-9;15.31;9
Also sprach Zarathustra;Liah vom Hartwig;2002;973-7-2545-6570-5;85.02;4
La Discipline des orphelins;Rey Mohamed;2019;693-0-7558-3391-9;14.81;4
Time To Murder And Create;Lewis Romaguera;1951;083-7-4717-1038-8;65.84;1
La Discipline des orphelins;Mme Léa Dumas;1987;541-4-7501-8426-6;85.00;6
Die Weber;Prof. Dr. Vitus Hellmann;1966;083-6-7612-3963-2;13.66;1
L'Odeur du sanglier;Francois Juliette;1967;125-4-6886-0320-7;92.00;3
Tödliche Versprechen/Das Imperium der Wölfe;Lucie Loogen;1990;054-9-7903-1496-8;09.81;5
La Discipline des orphelins;Rolland Noémie;1984;992-6-0152-3139-6;34.07;2
The Torment of Others;Leonor Mann II;1999;346-2-7038-2395-5;13.59;0
La Soumission comme passion;Prof Alexandre Fleury;1993;405-2-9556-3973-2;74.86;8
Die unendliche Geschichte;Line von der Klaus;1968;759-2-1446-8375-6;95.38;4
Pourquoi je mens ?;Mlle Evan Fleury;2000;626-7-4714-6629-7;56.53;9
Jahrestage;Norman zu Kaesmacher;1990;958-7-4660-4946-5;11.16;8
Le Désir des femmes fortes;Dr Jeanne Brunet;1978;081-7-1624-5627-6;53.79;3
That Hideous Strength;Obie Medhurst;1993;564-4-6005-2180-6;52.08;7
Pourquoi je mens ?;Mme Noa Michel;2015;062-8-4536-7196-4;33.35;7
Lieutenant Gustl;Sam Mohrhard;2015;543-4-6223-9327-3;29.95;3
La Soumission comme passion;Lacroix Mathéo;2017;577-5-2389-6609-4;51.53;2
Das Parfum;Hr. Nathanael Lorenz;1966;990-1-1054-2938-7;13.76;4
La progéniture du mal;Noa Bernard;1987;528-0-8502-8208-3;43.60;3
Of Mice and Men;Glenda Gislason;1971;242-9-2937-6275-9;20.94;7
La Peau des savants;Mlle Pierre Legrand;1950;131-2-7550-0411-3;31.20;2
Heidi;Freiherrin Luise Kröckert;2015;011-0-7894-6497-4;13.38;4
La Soumission comme passion;Lisa Le roux;1941;680-5-1388-7805-4;04.88;2
Der abenteuerliche Simplicissimus;Hr. Finja Plass;2009;823-7-2885-0530-6;87.40;6
Le Couloir de tous les mépris;Mathilde Colin;1990;678-9-3577-5322-0;17.19;5
Frequent Hearses;Luisa Littel;1954;066-9-4189-8439-8;09.94;3
Le Siècle de la rue voisine;Dr Mélissa Barre;2019;363-0-0686-7061-7;96.04;4
Iphigenie auf Tauris;Lavinia Siewert;1981;086-4-4064-4291-8;03.68;9
La Discipline des orphelins;Alice Paris;1990;143-2-2807-9864-0;56.74;2
Die Physiker;Ada Gelling;1960;610-9-3798-9049-2;55.80;0
Le Désir des femmes fortes;Duval Louna;2002;698-9-1655-1299-7;32.41;5
The Mermaids Singing;Tre Prohaska V;1987;828-4-0166-5615-6;81.05;3
La Peau des savants;Prof Adrien Carre;2008;289-8-1029-8701-3;70.98;5
Schachnovelle;Luc Sokolowski;1998;607-6-4941-1412-5;57.83;6
La Discipline des orphelins;Mme Carla Thomas;1973;112-8-9490-8743-0;79.62;2
Ein fliehendes Pferd;Friedrich Hinrichs;2014;188-9-3904-8603-1;22.38;3
L'Odyssée invisible;Mme Raphaël Poirier;2000;867-7-2301-4461-1;04.83;5
Look Homeward, Angel;Ms. Jane Collier;1941;664-0-5069-1929-5;11.37;2
La Promise du voyeur;Charpentier Emilie;2001;450-6-0133-2176-2;95.25;4
Narziß und Goldmund;Emma Emmelmann;2005;243-9-6127-8198-3;41.76;8
Le Siècle de la rue voisine;Blanc Lilou;1983;630-5-8968-5823-9;86.58;8
Cleopatra;Graf Laurenz Schott;2015;132-5-5498-6514-7;20.01;1
La progéniture du mal;Pauline Jacquet;2012;737-0-3675-8163-7;70.55;7
The Torment of Others;Miss Emie Rowe;2008;863-1-5732-9464-3;64.17;3
La Soumission comme passion;Mme Carla Charpentier;2014;264-9-8796-5437-4;72.45;9
Der Vorleser;Maira Theele;2016;814-0-5376-7875-7;68.66;5
L'Odeur du sanglier;Mme Mathilde Paul;2015;580-1-8087-5928-9;08.25;4
Die Weber;Loris Poehn;1996;702-1-5370-5240-2;41.38;0
La Discipline des orphelins;Mme Baptiste Giraud;2009;165-9-0345-2483-3;74.83;0
An Instant In The Wind;Lonnie Christiansen IV;1994;067-5-6880-8768-0;17.58;6
Le Couloir de tous les mépris;Perez Raphaël;2017;673-6-8810-1100-3;63.20;1
Der (kleine) Schatz im Kugelbauch;Damian Hentschel;1948;071-8-4351-1943-3;05.26;6
L'Odyssée invisible;M. Louna Fleury;1983;205-7-2098-1579-9;51.85;7
Jakob der Lügner;Prof. Dr. Dr. Gabriel Assmus;1993;496-2-8243-7912-3;66.55;1
Le Couloir de tous les mépris;Maxence Rousseau;1974;504-7-9869-6971-6;61.77;5
Consider Phlebas;Sarai Aufderhar;1947;432-3-1483-5635-1;24.48;5
Le Couloir de tous les mépris;Olivier Mathilde;1985;635-2-7319-5039-8;47.11;2
Es geschah im Nachbarhaus;Malin zu Reinke;2016;812-3-5708-4752-2;61.18;1
Le Désir des femmes fortes;Lucie Arnaud;2019;992-0-8341-4954-9;25.94;9
Der zerbrochene Krug;Anneke Fuhlbrügge;1946;943-7-9763-4449-2;08.11;1
Le Siècle de la rue voisine;M. Enzo Leclerc;2019;903-6-2976-6557-5;02.98;1
The Little Foxes;Mr. Myrtle Kutch;1999;296-8-7795-3544-6;49.50;8
L'Odeur du sanglier;Clémence Andre;1960;675-9-0707-1357-9;34.64;4
Der geteilte Himmel;Freiherrin Tarja Kumbernuss;1992;296-2-8843-0690-5;98.98;4
La progéniture du mal;Lecomte Gabriel;2005;459-6-3001-8810-0;93.68;3
Der Stechlin;Peer zu Neuschwander;1963;032-2-3388-7579-8;47.74;6
La Peau des savants;Manon Fernandez;1963;999-1-8676-4076-2;72.24;1
Nectar in a Sieve;Michel Bernier;2005;592-1-8702-2772-2;51.37;9
La Promise du voyeur;Mme Ines Moulin;1981;356-7-4245-9919-0;02.43;6
Vor Sonnenaufgang;Mohamed Achkinadze;2009;953-4-2972-8543-7;07.23;2
Pourquoi je mens ?;Mattéo Bonnet;1953;740-2-7267-6651-5;67.14;1
Der arme Spielmann;Nathanael Hingsen;1941;445-6-8133-4775-1;01.33;8
La Promise du voyeur;Louise Leclercq;2005;589-1-3080-0193-4;95.73;5
Time of our Darkness;Mrs. Glen Zboncak;1988;308-7-2819-5189-5;52.33;3
La Discipline des orphelins;Mathilde Breton;1969;155-1-1734-9637-3;59.33;4
Der Tod in Venedig und andere Erzählungen;Luisa Weigel;2014;106-6-3771-3749-4;13.51;9
Pourquoi je mens ?;Lou Charpentier;1948;859-8-9636-8913-2;91.20;4
Tauben im Gras;Onur Ophey;1971;635-3-0631-4042-7;47.39;6
L'Odyssée invisible;M. Jules Leroux;2001;340-0-0734-5925-1;38.22;8
Dulce et Decorum Est;Lyla Fisher;2018;691-0-1037-0359-2;12.71;8
Le Siècle de la rue voisine;Prof Quentin Paris;1990;193-6-6883-9940-9;62.31;8
Der geteilte Himmel;Marit Terheiden;2018;718-7-8069-0095-9;63.07;4
La Peau des savants;Marchand Zoe;1945;693-6-0564-9336-3;53.32;8
Der eiserne Gustav;Jasper Grötzinger;1979;119-3-1852-2477-5;72.30;0
Le Désir des femmes fortes;Barre Justine;1956;135-6-7302-8370-2;75.76;7
The Wind's Twelve Quarters;Ms. Kian Homenick;1949;921-0-9390-2657-9;56.44;9
Le Désir des femmes fortes;Gabriel Deschamps;2009;855-7-3722-9764-4;70.56;3
Mephisto;Graf Aimee von der Schoberg;2009;971-1-8347-1483-3;25.39;6
La Discipline des orphelins;Mathéo Charpentier;2014;602-4-9919-7795-7;58.02;5
Jakob der Lügner;Pepe Goldkühle;2008;707-3-0118-9210-9;97.65;2
La Discipline des orphelins;Dr Anaïs Richard;2017;253-0-5484-7978-9;35.89;4
Nine Coaches Waiting;Marc Ledner;2015;013-7-3384-8211-9;87.06;7
L'Odyssée invisible;Mme Charlotte Bonnet;2011;709-0-7022-6021-5;47.68;5
Jedermann;Kim von Ringel;2001;098-2-8735-4622-5;27.36;2
Le Couloir de tous les mépris;Bourgeois Léo;2019;579-8-8332-7785-5;75.51;7
Der Stellvertreter;Joshua Platzer;1959;120-0-4276-2052-3;21.28;6
Pourquoi je mens ?;Lina Lefevre;1988;450-8-0931-4432-9;20.47;2
The Curious Incident of the Dog in the Night-Time;Iliana Cole DVM;2002;160-8-2390-6220-9;15.34;1
Pourquoi je mens ?;Lopez Maeva;1982;948-2-3256-5980-9;08.44;3
Wilhelm Meisters Wanderjahre oder die Entsagenden;Mirco von Hoffman;2000;089-2-8485-8473-2;92.41;0
La Soumission comme passion;Mlle Pauline Fournier;1972;288-0-3516-5112-5;41.21;1
Emilia Galotti;Hr. Leonhard Bauermeister;1950;608-3-5005-4566-6;33.30;6
Le Couloir de tous les mépris;Moreau Pierre;1957;136-1-1280-5559-0;44.80;1
The Doors of Perception;Grayce Koelpin;2006;565-9-6345-5608-3;60.36;3
L'Odyssée invisible;Ethan Roche;1997;297-3-7389-4375-6;90.22;8
Lieutenant Gustl;Smilla Thriene;1982;686-5-1503-0491-1;07.21;1
Le Désir des femmes fortes;M. Thomas Legrand;2015;720-3-7351-6231-6;91.23;8
Der abenteuerliche Simplicissimus;Maryam Steinert;2012;265-7-8125-0258-8;29.50;8
Le Désir des femmes fortes;Blanc Evan;1972;811-6-8508-8529-1;51.84;4
The Wives of Bath;Roger Ullrich;2018;330-2-4256-9775-0;02.49;9
La progéniture du mal;Mlle Sarah Rey;1990;005-4-4223-3129-1;38.82;7
Narziß und Goldmund;Graf Ilayda zu Lindenberg;1978;354-2-0705-3809-1;86.67;4
La Soumission comme passion;Mme Alexis Joly;1940;145-6-4831-0516-2;84.36;1
Atemschaukel;Alyssa Jegorov;1998;960-2-1207-3158-2;09.63;2
La Peau des savants;Muller Anaïs;1991;203-0-0544-9512-5;04.94;3
The Stars' Tennis Balls;Ross Kuhlman;2009;425-8-0475-4835-0;47.42;6
La Peau des savants;Mlle Maëlys Le gall;2017;108-3-6548-0816-9;61.68;2
Ansichten Eines Clowns;Graf Ylvi Reinberg;1998;127-8-5061-7753-4;44.62;1
La progéniture du mal;M. Léa Renard;1971;969-8-8458-4712-0;25.13;5
Des Teufels General;Baronin Onur zu Kempe;1986;732-0-6603-1939-9;47.50;0
La Soumission comme passion;Sacha Leroux;1964;902-4-2099-3008-5;93.38;9
If I Forget Thee Jerusalem;Vicenta Beahan;2009;204-8-2354-9502-7;58.34;7
Pourquoi je mens ?;Mlle Mathilde Dupont;1983;167-3-0883-4002-3;19.54;7
Cleopatra;Tony Reusse;2002;285-9-9713-7003-0;29.34;6
Le Désir des femmes fortes;Dr Jeanne Muller;2006;490-2-8601-0827-9;14.32;2
Die Marquise von O...;Luka Krodinger;1984;541-5-7817-3244-9;38.68;6
La Peau des savants;Noah Renault;2006;988-8-4692-4933-7;09.76;3
Consider Phlebas;Hillary Kling III;2000;356-3-0175-5437-4;46.49;1
La Discipline des orphelins;Zoe Gautier;2000;559-6-8773-1624-1;32.33;8
Siddhartha;Viktoria Daimer;2011;499-0-3993-7759-7;53.76;3
La Peau des savants;Kylian Prevost;1969;073-5-8443-2945-0;02.71;5
Die unendliche Geschichte;Janna Lauckner;2004;089-9-9624-1029-1;69.60;1
Le Couloir de tous les mépris;Victor Gonzalez;1946;404-3-3971-8937-8;34.36;0
The Heart Is a Lonely Hunter;Kayley Rosenbaum;1973;700-6-7894-3999-3;61.72;8
Le Désir des femmes fortes;Menard Ambre;1992;982-6-2969-5695-3;51.71;4
Italienische Reise;Eva Giesche;1942;794-2-7530-0530-6;43.11;3
La Peau des savants;Sacha Jacquet;1949;713-3-6684-5373-0;80.36;1
Lieutenant Gustl;Summer Ringer;2016;630-0-1948-2092-1;92.16;0
L'Odyssée invisible;Kylian Picard;1978;522-6-1405-3134-2;56.14;4
Vanity Fair;Luisa Hauck;2003;971-0-5478-0483-2;18.21;6
La Peau des savants;Mlle Océane Meyer;2000;429-4-5425-1460-3;73.29;9
Das Marmorbild;Klara zu Wollmann;1998;429-9-1616-0427-1;03.66;4
L'Odeur du sanglier;Mme Mael Blanc;2010;784-9-1913-5198-4;21.79;2
Leben des Galilei;Prof. Dr. Dr. Leroy Buschbaum;2000;562-2-5609-1755-6;44.28;3
L'Odeur du sanglier;Royer Laura;2004;032-7-7781-6990-9;59.45;1
Endless Night;Miss Barbara O'Reilly;2012;747-3-1960-1587-0;98.09;8
La Discipline des orphelins;Dupont Chloé;1966;823-0-7882-6007-8;80.29;0
Nathan der Weise;Prof. Karim Heiser;2017;858-4-1133-9509-1;13.24;1
La Peau des savants;Duval Juliette;2011;713-7-6453-6577-4;72.87;2
Gehirne;Jason Konig;2002;237-8-2498-3122-0;02.25;3
Le Siècle de la rue voisine;Mme Laura Remy;2003;255-4-0084-1087-1;81.59;6
Lilies of the Field;Orland Nicolas;2005;930-8-1796-4926-1;35.82;6
La Soumission comme passion;Francois Alice;1987;967-5-4684-8981-5;68.71;6
Biedermann und die Brandstifter;Hagen Green;1994;133-3-4440-9990-6;80.92;0
La Peau des savants;Mlle Lola Pierre;1953;007-9-5797-7326-7;24.39;1
Der Ausflug der toten Mädchen;Nick Lauckner;2010;189-1-8256-8434-6;72.86;5
L'Odyssée invisible;M. Louise Menard;2019;810-5-2369-3743-7;27.93;4
The Torment of Others;Akeem Beahan;1962;256-1-1945-6869-8;20.07;9
Le Siècle de la rue voisine;Laine Mélissa;2012;235-3-3459-0351-0;18.11;7
Heinrich von Ofterdingen;Meike Schwarzkopf;1940;923-9-9627-1981-0;19.92;3
Le Couloir de tous les mépris;Mme Carla Girard;1950;122-8-3397-2309-4;03.80;8
Der abenteuerliche Simplicissimus;Gräfin Talia Saflanis;2019;944-1-6710-7058-6;09.04;0
La Peau des savants;Mlle Alexis Perrin;2003;690-8-4177-8414-7;70.92;3
After Many a Summer Dies the Swan;Mr. Betsy Nicolas;2013;530-9-2881-9290-8;84.89;8
Le Désir des femmes fortes;Sacha Garnier;2010;876-4-0854-4605-2;84.29;2
Gehirne;Gräfin Salih Zekl;2009;828-0-7997-8365-7;01.15;4
Pourquoi je mens ?;Mme Romane Bourgeois;2002;331-2-4164-1798-6;12.37;9
Die Box;Gräfin Lian Stenzel;1992;338-6-3690-9761-5;52.75;2
La Promise du voyeur;Dubois Maëlys;1967;619-6-3268-6317-3;26.19;5
Vanity Fair;Clinton Macejkovic;1951;739-2-5803-8309-2;70.86;2
La progéniture du mal;Prof Alicia Denis;2006;390-8-6142-9974-2;30.51;2
Das Parfum;Prof. Dr. Dr. Marla Martel;1946;238-6-5481-1898-8;62.19;3
La Peau des savants;Axel Perrot;2011;490-4-6706-5065-3;22.09;1
Mephisto;Curt von Dietrich;1964;415-6-4587-3388-7;46.39;0
La progéniture du mal;Mme Louis Lopez;1995;366-8-3906-2072-6;01.98;5
Infinite Jest;Ms. Cletus Zulauf;1963;958-6-0908-7526-4;53.54;3
Le Désir des femmes fortes;Mlle Noa Clement;2013;134-6-2122-5777-6;51.76;6
Der arme Spielmann;Henri von Bedewitz;2000;492-0-4516-8624-8;65.10;9
L'Odyssée invisible;Martinez Louise;2010;688-4-3585-7007-9;02.42;3
Helden wie wir;Nina Schlicht;2001;364-0-6860-3794-8;97.75;8
Le Siècle de la rue voisine;Noah Martinez;2002;952-0-6716-4734-0;56.13;4
Some Buried Caesar;Ms. Sammy Kohler;1995;403-8-8870-5562-4;24.12;4
L'Odyssée invisible;Mme Yanis Dupuy;2005;644-7-6379-8219-4;66.22;9
Italienische Reise;Kathrin Onnen;2007;054-6-2342-4686-0;67.87;6
La Discipline des orphelins;Mlle Alexis Jacquet;2013;073-6-5033-9071-0;84.42;0
Cleopatra;Alessa von der Gerhardt;2006;743-5-0777-4657-7;44.80;6
Le Siècle de la rue voisine;Lucie Richard;1943;629-5-6177-0576-0;00.65;3
Death Be Not Proud;Anais Cummerata;2019;291-9-3667-9943-9;57.27;5
L'Odeur du sanglier;Laura Roussel;1955;497-2-5552-5376-4;32.12;0
Minna von Barnhelm;Bennett Giesa;1960;632-4-0723-8133-4;39.89;0
Le Couloir de tous les mépris;M. Noah Dumont;1997;348-7-3620-2925-4;88.36;4
Die Weber;Mohammad Gerschler;2002;417-6-7836-7089-7;83.64;5
La Peau des savants;Valentin Jacquet;1994;396-0-0772-3184-8;25.86;7
Of Human Bondage;Weston Quitzon;1987;439-2-5930-3134-3;87.90;1
L'Odyssée invisible;Nicolas Bourgeois;2001;418-6-1106-4053-8;79.33;6
Das Marmorbild;Dr. Emilia Green;2013;502-6-2551-1187-8;32.44;1
La progéniture du mal;Mlle Lucie Barbier;2019;365-5-6685-7403-0;92.17;7
Ansichten Eines Clowns;Stephanie Schwarz;1984;486-3-5001-3812-4;77.44;6
Le Désir des femmes fortes;M. Maxime Lemoine;2004;890-6-0632-0378-7;13.31;3
Shall not Perish;Dimitri Parisian;1985;205-0-4383-5459-8;67.59;1
La Discipline des orphelins;M. Océane Lopez;2005;809-9-4135-2265-0;72.60;9
Die Dreigroschenoper;Prof. Dr. Rafael Theele;1946;738-1-1617-6048-4;66.94;8
L'Odyssée invisible;Mme Julie Boyer;2010;445-5-2949-2688-2;67.22;6
Die neuen Leiden des jungen Werthers;Alia vom Briesenick;2012;574-5-7143-1224-3;10.61;3
L'Odeur du sanglier;Lisa Andre;1986;681-0-7117-4806-7;84.50;4
Of Human Bondage;Dr. Hubert Altenwerth;2016;985-4-7086-7141-2;97.99;0
La Peau des savants;Dr Sacha Simon;1951;235-6-0938-6676-5;16.06;9
Narziß und Goldmund;Michael Matschke;2012;306-4-9973-3723-8;65.05;5
Le Siècle de la rue voisine;Faure Jade;2011;067-7-7207-5791-7;24.96;0
Ganz unten;Fr. Lennie Daum;1969;366-2-2727-5112-5;16.46;7
Le Siècle de la rue voisine;M. Océane Michel;1952;403-9-3454-5649-3;64.09;0
Endless Night;Mrs. Antonetta Kuhlman;1968;606-4-1705-1935-9;07.38;5
La Peau des savants;Dr Maxime Prevost;1993;759-9-3159-5188-9;10.85;4
Es geschah im Nachbarhaus;Sude Welzel;1947;081-0-6800-9551-3;13.61;8
Le Désir des femmes fortes;Thomas Boyer;2018;039-3-0136-4831-9;40.04;6
Der (kleine) Schatz im Kugelbauch;Sam Strutz;2002;505-9-7623-8824-1;54.26;1
La Promise du voyeur;Ines Collet;1993;632-6-2686-3561-1;09.62;8
Many Waters;Mrs. Kraig Greenfelder;2007;946-9-6000-6783-8;10.85;3
La Discipline des orphelins;Michel Noémie;2012;276-3-1607-8305-1;92.13;9
Winnetou;Baronin Steven Görlich;2015;258-1-2853-7762-0;58.40;1
La Soumission comme passion;Roche Louise;2017;944-8-6872-5886-5;93.46;3
Berlin Alexanderplatz;Sinan Welz;1973;919-7-7053-7313-3;86.84;0
L'Odeur du sanglier;Durand Paul;2005;269-6-0185-9368-8;68.01;0
Eyeless in Gaza;Meghan Swaniawski;1974;779-4-4134-5400-9;47.49;6
La Peau des savants;Mme Antoine Guerin;2017;258-1-7670-6596-3;36.00;2
Jahrestage;Boris Loska;1987;907-3-3793-7557-8;52.84;8
Le Siècle de la rue voisine;Mlle Mael Laurent;2009;911-1-5814-1900-1;22.01;7
