title;author;publicationyear;isbn;europrice;stock
Maria Magdalene;Baron Jay Laack;2005;964-0-7007-9960-9;34.87;4
Pourquoi je mens ?;Dr Lola Perrin;2011;896-6-7241-4555-2;18.17;7
Behold the Man;Marshall Satterfield;2001;756-7-5621-9464-4;91.74;1
L'Odyssée invisible;Mlle Mélissa Gautier;2001;747-5-1905-8882-2;26.34;8
Es geschah im Nachbarhaus;Logan Sladek;2008;957-8-7962-8548-9;86.95;0
La Peau des savants;Romane Lecomte;1986;410-7-4852-4564-6;81.90;2
Maria Magdalene;Aurelia Krull;1953;543-8-8729-3009-1;47.45;8
La Promise du voyeur;Mme Jade Dupont;1965;097-5-4168-3020-5;47.33;5
It's a Battlefield;Louie Adams;2007;304-4-5080-9840-6;79.30;4
La progéniture du mal;Mathéo Arnaud;1976;657-9-6865-3154-2;20.18;4
Biedermann und die Brandstifter;Marko vom Pietsch;2017;124-9-7108-8439-8;62.27;1
Pourquoi je mens ?;Dupuis Alice;2019;503-9-7926-8432-2;53.65;0
Die Räuber;Freiherrin Eliah Hillard;1941;555-1-0354-9760-8;97.45;0
La progéniture du mal;Mlle Gabriel Perez;2014;685-6-0969-5745-1;29.79;6
The Skull Beneath the Skin;Mrs. Jaylon Dare;2014;991-6-7730-4592-8;93.23;3
La Soumission comme passion;Prof Enzo Vasseur;2013;039-9-5796-2826-2;28.18;4
Die verlorene Ehre der Katharina Blum;Yasin Crosskofp;2013;588-9-1026-9721-4;46.74;5
L'Odyssée invisible;Mme Tom Rousseau;1958;647-8-5921-7876-5;17.71;2
Im Krebsgang;Lenny vom Schumann;2002;858-3-1880-2061-6;72.02;0
La Soumission comme passion;M. Quentin Colin;1960;286-3-1639-6157-7;53.27;7
The Painted Veil;Letha Hand;2014;175-4-5241-1941-2;06.53;5
Le Siècle de la rue voisine;Da silva Adrien;1992;354-9-3238-5695-4;48.57;4
Der Verdacht;Marlo Schahbasian;2004;868-6-2989-9446-9;81.39;2
La Discipline des orphelins;Giraud Maeva;1981;775-3-9332-4521-7;24.07;2
Damals war es Friedrich;Peer Schreck;2004;873-1-2339-1112-7;36.96;0
La progéniture du mal;Clara Thomas;2000;943-6-1595-7876-7;38.17;4
After Many a Summer Dies the Swan;Phyllis Mraz Sr.;1996;538-7-8509-2183-2;76.53;4
Le Désir des femmes fortes;Lola Jean;2019;490-2-6412-4505-4;46.13;6
Der (kleine) Schatz im Kugelbauch;Celia Spahn;2015;178-1-1022-8556-3;21.57;5
Le Couloir de tous les mépris;M. Noémie Pierre;1965;631-1-5261-5555-2;41.58;4
Der zerbrochene Krug;Freiherrin Carlos zu Teichmann;1978;306-3-8084-2971-8;08.37;6
L'Odyssée invisible;Axel Roy;1965;595-5-3350-8484-0;50.41;3
Number the Stars;Oren Crist I;2018;179-2-4896-1911-4;47.42;3
Pourquoi je mens ?;Thomas Blanchard;2018;532-9-3202-4602-0;35.44;0
Woyzeck;Prof. Ylvie Nwachukwu;1981;987-2-6546-6404-2;38.19;1
La Discipline des orphelins;Evan Girard;1979;946-2-2552-6735-8;63.01;0
Der grüne Heinrich;Danilo Madubuko;1999;904-8-2629-6220-6;22.13;7
Le Couloir de tous les mépris;Roussel Thomas;2014;094-4-0302-3482-3;67.93;7
Pale Kings and Princes;Maude Tillman;2017;508-6-9980-6181-5;09.43;4
L'Odyssée invisible;Mme Valentin Perrot;2006;729-1-4174-6226-6;46.60;6
Helden wie wir;Nino Radtke;2009;624-0-7185-7665-0;63.45;4
Le Couloir de tous les mépris;Joly Maëlle;2003;327-5-7824-1560-0;75.52;0
Panter, Tiger & Co.;Baronin Cedric vom Schwanitz;2006;583-4-2498-1170-8;64.88;5
La Promise du voyeur;Prof Elisa Chevalier;2001;420-6-8931-6518-6;47.52;6
Now Sleeps the Crimson Petal;Eulalia Cremin;2015;754-9-9294-8486-0;52.65;2
Pourquoi je mens ?;Mlle Mathis Martinez;1990;384-6-6286-4148-1;34.12;7
Mutter Courage und ihre Kinder;Elisa Breitenstein;2015;332-3-6701-6527-8;82.61;1
Pourquoi je mens ?;Adam Collet;2000;845-7-5761-9456-9;64.85;7
Maria Magdalene;Piet von Blume;1998;561-7-7398-4181-0;33.99;7
L'Odyssée invisible;Guyot Benjamin;2012;159-4-7364-8477-6;85.12;3
Blithe Spirit;Althea Turcotte;1953;915-0-9177-3814-3;60.21;2
Le Siècle de la rue voisine;Prof Romane Marty;1948;202-6-8749-4339-8;40.41;4
Die Leute von Seldwyla;Lewis Hütter;2001;940-6-5033-7235-0;26.91;6
La Promise du voyeur;Mme Juliette Adam;2017;568-4-8393-6861-2;86.76;9
Das kalte Herz;Alfred Margis;2015;400-7-1296-1530-0;31.32;7
La Discipline des orphelins;Charlotte Lemaire;2012;591-3-0674-4403-2;69.50;1
The Wives of Bath;Lourdes Torp;1953;029-7-3903-5603-4;76.82;0
Le Couloir de tous les mépris;Roy Louna;2012;851-2-4665-3612-7;57.94;1
Haus ohne Hüter;Dr. Lya Schramm;1944;094-9-8130-1416-2;96.69;9
La progéniture du mal;Andre Antoine;2016;821-7-4507-6706-0;94.32;5
Andorra;Baron Pauline Grothaus;2014;846-1-2904-8581-1;67.01;5
Le Désir des femmes fortes;Dr Carla Perez;2005;361-9-1841-2261-3;66.96;3
Edna O'Brien;Mrs. Myrtice Huel;1979;587-3-3571-7607-6;89.72;9
Le Siècle de la rue voisine;Dr Adam Charpentier;1974;233-3-6140-5712-0;43.44;4
Götz von Berlichingen;Jerome Madubuko;2002;518-1-4359-7926-7;01.24;4
Le Couloir de tous les mépris;Quentin Gautier;1974;675-4-7167-5706-7;77.92;0
Des Teufels General;Janek Cleem;1985;652-5-7308-7043-3;29.34;6
La progéniture du mal;Mme Ines Schmitt;2012;425-6-2315-5949-0;01.62;6
Blood's a Rover;Conrad Frami;1973;457-7-9701-2279-0;77.65;8
Le Siècle de la rue voisine;Martin Ambre;2011;404-3-1442-7319-5;78.39;3
Die Welt als Wille & Wahn;Jean Benecke;2005;743-5-3805-1250-5;68.11;7
La Discipline des orphelins;Manon Roy;1991;371-5-9009-4866-9;65.39;4
Unterm Rad;Felina zu Rosenbauer;2009;955-9-9083-7207-0;91.21;9
L'Odeur du sanglier;Mme Jules Aubry;1944;783-2-5064-8551-1;43.89;3
The Lathe of Heaven;Dr. Mallie Halvorson;1956;810-6-1602-4734-1;07.66;0
Le Désir des femmes fortes;Benjamin Marchand;2011;376-7-9846-6895-5;64.82;7
Eiche und Angora;Henrick zu Schulze;2015;890-8-7257-9950-6;41.56;6
Le Siècle de la rue voisine;Henry Noémie;2003;517-2-1042-8754-8;83.06;9
Der Goldene Topf;Hassan Pöge;2002;873-7-1891-9848-4;98.26;8
Pourquoi je mens ?;Clémence Julien;1954;562-6-8126-7858-6;57.18;7
To Your Scattered Bodies Go;Brooklyn Abbott;1980;492-6-8087-7303-2;67.16;1
L'Odyssée invisible;Muller Manon;2015;399-6-9945-8446-3;76.20;5
Stolz und Vorurteil;Freiherrin Jonna Lindenmayer;2003;315-6-8406-2595-1;89.50;6
Le Siècle de la rue voisine;Charles Julien;2004;744-8-6414-1384-2;59.69;4
Götz von Berlichingen;Justus Gatzka;1980;586-4-8334-7705-5;51.26;4
Le Désir des femmes fortes;Adam Guillaume;1998;217-9-2165-9666-4;25.99;1
The Moon by Night;Shania Schiller;2013;996-0-0843-8183-3;80.56;1
L'Odyssée invisible;Prof Lina Gerard;1986;246-5-6131-7066-9;07.45;7
Sansibar oder der letzte Grund;Freiherrin Ben von der Nodler;2000;747-8-2125-1764-2;89.76;5
L'Odeur du sanglier;Fernandez Alexis;2004;197-6-3332-8411-7;39.63;4
Aus dem Leben eines Taugenichts;Juna Burghagen;2005;280-0-4733-5828-1;15.94;1
L'Odeur du sanglier;Dr Pierre Marchal;1974;651-4-0799-2799-5;41.56;6
Many Waters;Allene Sanford Sr.;1964;752-2-7089-1563-4;62.51;3
La Peau des savants;Dumas Lisa;1957;947-3-7600-8216-1;86.39;7
Der abenteuerliche Simplicissimus;Christian Friedmann;1942;993-7-0428-1293-4;83.66;9
La Discipline des orphelins;Alexandre Olivier;1985;629-6-9404-9706-3;89.96;2
Der Stechlin;Murat Daub;2018;578-1-8298-2634-0;88.64;1
La Promise du voyeur;Charles Noah;2015;658-4-7285-3527-8;74.84;3
A Time to Kill;Afton Cronin;2017;920-2-5660-7082-0;29.57;6
Le Siècle de la rue voisine;Mme Louise Meunier;2008;793-0-3690-1184-0;87.94;4
Götz von Berlichingen;Freiherr Zara Morgenstern;2000;956-8-2951-2482-0;20.22;9
Pourquoi je mens ?;Prof Enzo Aubert;2003;501-0-8155-3876-8;11.23;6
Jahrestage;Joey Newton;1992;303-6-4060-9726-0;67.47;8
La Discipline des orphelins;Elisa Marty;2010;798-8-3013-6718-1;80.71;9
The Last Enemy;Garfield Predovic;1942;307-0-2257-1907-3;41.46;9
La progéniture du mal;Moulin Célia;1980;965-9-9735-9429-3;27.92;9
Also sprach Zarathustra;Anabel zu Hübner;1971;722-7-7550-3938-4;42.35;0
La Soumission comme passion;Océane Morel;2014;557-2-1527-9338-6;14.49;0
Das kalte Herz;Baron Carsten von Birkemeyer;2008;574-0-6816-6008-2;66.19;6
L'Odyssée invisible;Rolland Mathis;1991;937-7-1529-6559-1;88.19;4
Stranger in a Strange Land;Claud Mann;1943;638-5-3148-9059-9;95.37;5
La progéniture du mal;M. Clémence Jean;1955;471-1-5583-3411-4;77.33;3
Die unendliche Geschichte;Kathrin Kurschilgen;2007;118-9-5884-3525-1;33.89;3
L'Odeur du sanglier;Garnier Lola;2007;738-1-0773-3842-3;88.77;2
Aus dem Leben eines Taugenichts;Charleen Bichler;1980;973-7-5949-6757-5;05.76;9
Le Couloir de tous les mépris;Raphaël Remy;2015;227-3-9150-9387-2;93.93;3
Fair Stood the Wind for France;Katelyn Ondricka;1962;176-2-2379-5178-0;88.47;7
La Peau des savants;Mme Léo Vasseur;1953;471-3-7827-9053-3;64.15;8
Der Untertan;Prof. Dr. Dr. Ella Malek;2005;048-9-8206-5653-4;95.82;4
Le Couloir de tous les mépris;Vasseur Adrien;1947;454-4-6810-5985-0;31.30;9
Faust, Part I;Judy Platzer;2002;314-2-0500-4641-2;60.26;0
La Soumission comme passion;Sacha Hubert;1948;438-7-3794-3810-2;87.81;6
The Moving Toyshop;Braeden Nienow Sr.;1940;419-2-0344-1487-7;98.80;8
Le Couloir de tous les mépris;Lemaire Antoine;1985;299-8-2159-5865-9;64.00;5
Der Richter und sein Henker;Prof. Dr. Dr. Laila Sattelmaier;2012;835-7-8778-4785-6;02.24;1
Le Siècle de la rue voisine;Dr Yanis Schneider;1991;588-0-7367-2412-9;45.33;6
Traumnovelle/Die Braut;Florian Rossler;1945;240-1-6192-8747-4;15.86;4
La Discipline des orphelins;Mlle Ines Roy;2004;120-7-1924-6632-7;53.67;5
Ego Dominus Tuus;Lottie Graham;2003;097-7-0273-6855-9;41.30;1
Pourquoi je mens ?;M. Kylian Rousseau;2004;549-2-5653-1307-8;44.80;5
Das steinerne Herz;Dr. Phil Göhler;1956;260-8-2287-5952-3;93.71;5
La Discipline des orphelins;Marty Paul;2014;903-7-2703-9695-6;41.33;0
Ehen in Philippsburg;Rico Briesenick;2008;048-9-1683-6968-5;86.25;0
La progéniture du mal;Kylian Philippe;2017;925-7-6243-3658-1;50.77;8
Ring of Bright Water;Patricia Blick DVM;2005;043-6-0880-2846-8;63.43;3
L'Odyssée invisible;Duval Sarah;1983;561-0-7766-6765-7;76.43;3
Ein fliehendes Pferd;Sophia zu Rehwagen;1949;735-8-3044-4184-1;97.26;8
Le Siècle de la rue voisine;M. Justine Bonnet;2004;382-3-3656-5694-3;31.08;7
Die Waffen nieder!;Felix Tudow;1972;397-9-3202-5691-7;57.17;9
La Soumission comme passion;Blanc Paul;2002;262-3-2748-8626-2;58.88;0
Time To Murder And Create;Hermann Hoeger;2000;112-4-7155-3519-9;00.58;6
La Promise du voyeur;Thomas Robin;1981;814-7-4130-9404-9;49.22;5
Heinrich von Ofterdingen;Danilo Günther;1993;888-7-2674-1099-2;42.25;1
Le Siècle de la rue voisine;Paris Noémie;2016;649-9-8407-3270-7;31.34;2
Der zerbrochene Krug;Pius Beckmann;2007;409-9-5426-2670-5;41.10;7
La Discipline des orphelins;Mlle Noah Carpentier;2008;346-2-2027-9685-6;94.19;2
The Millstone;Laurence Jakubowski;2018;164-3-1719-8517-2;56.16;6
Le Siècle de la rue voisine;Roger Elisa;2014;018-0-2292-2507-3;79.23;6
Ehen in Philippsburg;Nelson Kloss;1992;173-6-0460-4406-3;20.13;4
Pourquoi je mens ?;Mathis Gauthier;2009;572-5-5025-5008-5;20.04;3
Der Besuch der alten Dame;Fabrice zu Hirsch;2000;261-8-2967-6553-7;34.61;0
La Peau des savants;Prof Nicolas Royer;1984;856-1-4626-1212-0;30.42;0
An Instant In The Wind;Dorian Kutch;1973;024-7-9230-1713-5;41.64;5
Le Siècle de la rue voisine;Baptiste Lacroix;1977;732-9-2228-8270-1;02.66;1
Biedermann und die Brandstifter;Graf Hassan von Heidler;1956;713-3-2678-1267-2;48.05;2
La Promise du voyeur;Mme Julie David;2001;198-1-9984-6292-3;67.77;1
Reigen;Baronin Naemi vom Thimm;2000;807-1-5043-3070-2;62.04;6
Pourquoi je mens ?;M. Lilou Marie;1950;281-5-4331-1534-3;09.68;8
East of Eden;Kathlyn Zulauf;2002;117-1-9282-9622-0;79.98;9
L'Odyssée invisible;Théo Leroy;2017;860-0-8022-0955-6;54.18;2
Der Schimmelreiter;Enrico von Hasse;2002;298-1-6254-3302-1;53.61;9
La Soumission comme passion;Remy Charlotte;1974;381-1-5147-2107-8;22.45;6
Der Tor und der Tod;Graf Leandro von Tang;2017;752-7-7296-4276-7;00.55;4
La Promise du voyeur;M. Nicolas Marchand;1956;188-6-9784-6033-5;54.56;9
It's a Battlefield;Vernice Ferry;1965;897-9-1963-3869-5;50.53;7
La progéniture du mal;Martin Jade;2003;385-6-0048-9284-6;76.75;0
Emilia Galotti;Hailey vom Golomski;1960;282-0-4517-3064-3;86.45;0
La Soumission comme passion;Royer Nicolas;2004;438-2-2150-3753-5;23.26;3
Der Vulkan;Abdullah Kaiser;1946;338-5-8433-5161-9;20.72;8
La Discipline des orphelins;Dr Mathéo Breton;1952;683-2-8211-5024-2;66.41;1
That Hideous Strength;Alvah Raynor;2001;838-3-9302-4885-6;99.93;4
La Promise du voyeur;Dr Camille Charpentier;1972;274-5-2502-5285-5;11.91;2
Till Eulenspiegel;Prof. Dr. Riana Dittmer;2013;354-9-1113-6791-0;73.59;8
La Discipline des orphelins;Mlle Paul Boyer;2004;439-6-4596-7789-6;70.62;1
Cleopatra;Yaren Kausemann;2011;760-8-1332-1915-7;15.80;9
La Discipline des orphelins;Gonzalez Chloé;1952;939-6-7070-9780-6;74.33;3
Look to Windward;Ms. Lew Mills;1947;459-8-2605-4075-4;69.93;6
L'Odeur du sanglier;Thomas Francois;1966;040-0-3537-5997-7;14.81;0
Im Krebsgang;Yasin Falter;1984;297-6-0497-3510-3;90.63;6
La Peau des savants;Théo Dupuis;2014;268-6-0381-7917-4;33.53;3
Maria Stuart;Gräfin Stephanie von der Rach;2011;282-2-3531-5246-9;66.92;3
La Soumission comme passion;Thomas Lecomte;1941;162-9-2944-4550-1;69.03;5
Jesting Pilate;Carissa Padberg;1969;156-1-9151-6399-0;66.45;9
Le Désir des femmes fortes;Prof Jade Picard;2012;997-3-9266-1504-6;09.81;3
Jahrestage;Malina Stelkens;2018;287-3-4781-9309-3;10.94;0
La Peau des savants;Alice Roger;2016;516-1-1425-7032-1;13.92;8
Unterhaltungen deutscher Ausgewanderten;Prof. Dr. Dr. Sally Buss;1953;279-9-3849-5612-4;92.29;1
La progéniture du mal;Le roux Manon;1944;997-3-1206-4948-0;18.07;0
Specimen Days;Ms. Peggie Schmitt;1961;916-7-7812-0221-1;65.68;7
La Soumission comme passion;Romain Brun;1953;852-4-8312-4200-6;87.50;9
Heinrich von Ofterdingen;Marit Kleiss;1948;115-8-1367-2243-8;93.79;5
Pourquoi je mens ?;Dr Lou Remy;2000;648-1-5110-6061-9;82.99;5
Helden wie wir;Prof. Dr. Sebastian Tucholke;1978;033-4-6235-5056-2;77.16;2
La Soumission comme passion;Benoit Alexandre;1979;717-3-4420-6849-5;72.12;8
The Skull Beneath the Skin;Darrell Wintheiser Jr.;1964;645-6-8297-8658-9;49.79;9
La Soumission comme passion;Lisa Morin;1989;999-5-3106-9780-3;55.59;6
Der grüne Heinrich;Samira von der Mues;2009;091-9-7818-9877-3;56.85;7
La Peau des savants;Mme Sacha Prevost;2010;956-1-3894-5976-2;32.29;8
Minna von Barnhelm;Fabio Kempter;2008;924-8-0396-5258-6;75.04;4
Pourquoi je mens ?;Antoine Lucas;2010;759-6-5065-4344-3;47.83;2
The Wind's Twelve Quarters;Theo Lowe;1997;096-5-6447-9201-3;99.34;1
Le Siècle de la rue voisine;Alexis Lefebvre;1940;625-0-7740-5191-8;24.00;7
Der Verdacht;Freiherrin Denise Hetzler;1976;213-0-4143-9731-1;16.66;1
Le Couloir de tous les mépris;Fleury Mael;1947;020-9-3654-8829-6;01.34;7
Sterbender Cato;Mirac Klaas;2002;031-9-8455-4220-2;42.72;0
La Discipline des orphelins;Mlle Clément Mercier;2010;953-5-0492-9344-6;16.07;5
Such, Such Were the Joys;Rhea Douglas;1982;059-8-5143-2328-1;06.54;2
L'Odyssée invisible;Prof Kylian Nicolas;1961;131-9-4954-6016-2;64.35;6
Der Untertan;Freiherr Xaver vom Schmid;1941;599-9-0265-1691-9;89.44;8
L'Odyssée invisible;Mlle Anaïs Durand;2000;136-1-7739-8559-9;57.79;8
Der Spaziergang;Baronin Nino Siewert;1963;923-0-7099-6380-1;08.40;6
Le Désir des femmes fortes;Lina Fleury;2007;793-2-0550-1337-6;11.04;0
No Highway;Jane Kozey;1969;506-2-2886-5640-9;81.10;3
L'Odyssée invisible;Mlle Léa Marchand;1957;341-5-3901-0813-8;46.20;5
Romeo und Julia auf dem Dorfe;Freiherrin Inga Beutelspacher;2017;262-6-6321-9256-7;21.90;1
Le Désir des femmes fortes;Louis Morel;2004;622-3-4385-8140-1;84.56;5
Die Räuber;Baron Susanne von Harting;2000;605-0-5838-0764-1;83.14;6
La progéniture du mal;Rodriguez Noah;1997;855-7-8147-0325-2;93.97;7
Bury My Heart at Wounded Knee;Delmer Beer;1946;379-2-4036-6756-0;07.91;2
La Discipline des orphelins;Brun Kylian;2011;075-1-1391-9929-3;48.36;1
Der abenteuerliche Simplicissimus;Freiherr Tristan Ewald;2003;399-5-6672-3557-8;98.53;9
La Promise du voyeur;Mlle Ethan Deschamps;1978;283-7-5317-2237-7;53.99;0
Mephisto;Freiherr Liz vom Buchholz;1956;728-8-5934-8585-4;49.80;0
La Soumission comme passion;Adam Mercier;2000;145-2-6198-2238-5;36.29;4
Recalled to Life;Nils Schmidt Jr.;2008;449-7-2480-0179-8;20.76;0
La Promise du voyeur;Robin Paul;2001;322-1-1757-9004-3;15.76;8
Die Verwandlung/Erstes Leid;Leonidas Kupfer;1995;957-5-2554-7361-3;89.23;3
La Promise du voyeur;Valentin Brunet;2015;363-2-6046-2334-4;07.75;6
Emilia Galotti;Graf Philine von der Gadschiew;1982;981-3-8927-4626-3;34.18;3
Le Désir des femmes fortes;Mlle Lisa Schmitt;2001;024-3-3839-9206-9;66.43;8
The Daffodil Sky;Dr. Eloise Hammes;1958;586-1-8133-0611-2;81.22;6
La progéniture du mal;Axel Moulin;2009;712-3-6695-6511-0;35.84;0
Lerne lachen ohne zu weinen;Eric Tillack;1954;514-4-9987-2062-8;03.64;2
La Soumission comme passion;Nguyen Mélissa;1962;584-3-5714-0462-9;22.01;9
Das steinerne Herz;James Landmann;2015;525-4-3110-9192-1;06.06;9
La Soumission comme passion;Mlle Théo Arnaud;1975;947-2-8912-6670-2;60.83;5
It's a Battlefield;Cassidy VonRueden DVM;1982;799-3-3630-1552-4;84.77;1
Le Couloir de tous les mépris;Baptiste Barre;2004;749-8-3042-1666-1;88.61;1
Frühlings Erwachen;Darius Hadwich;2009;251-1-2740-1692-7;11.33;0
L'Odeur du sanglier;Evan Mercier;1962;841-0-3671-9812-0;07.48;4
Narziß und Goldmund;Prof. Dr. Ron Badane;2008;865-8-4048-3865-7;58.95;3
La progéniture du mal;M. Julien Marie;1986;075-0-7618-6831-3;73.17;1
Consider the Lilies;Ellsworth Collier;1952;792-6-9185-9102-8;41.30;3
La Peau des savants;Prof Paul Simon;2017;617-6-1189-2941-4;54.94;4
Die Erschiessung des Landesverräters Ernst S.;Patrick Kirch;2007;913-4-9282-8569-6;40.63;0
Le Désir des femmes fortes;Menard Valentin;2017;251-5-7793-7018-9;89.42;2
Das Parfum;Berkay Pressler;2019;884-6-7235-8523-0;01.42;8
Le Désir des femmes fortes;Juliette Richard;2004;665-1-0678-1508-7;52.84;5
Everything is Illuminated;Cristina Hane DDS;1975;592-3-0593-1133-4;55.13;6
Le Désir des femmes fortes;Justine Pons;2010;174-7-4282-6408-9;43.38;5
Narziß und Goldmund;Gräfin Ayse von der Goldbeck;2008;370-7-6079-3800-7;86.45;3
Pourquoi je mens ?;Mohamed Dumont;1986;329-6-2644-8933-7;98.83;6
Jahrestage;Dipl.-Ing. Riccardo Pallentin;2005;542-7-1992-7034-2;56.71;5
Pourquoi je mens ?;Fabre Charlotte;1970;827-8-0274-2007-0;37.47;8
Blood's a Rover;Mike Kassulke;1959;498-9-2815-1708-1;19.06;9
L'Odyssée invisible;Ethan Henry;1998;411-8-0458-6969-2;94.25;0
Der (kleine) Schatz im Kugelbauch;Leyla Teichmann;2007;460-6-6664-3808-3;54.33;0
La Peau des savants;Thomas Martinez;1951;548-1-3994-0610-4;71.81;3
Faust, Part I;Lotte Einert;1960;417-3-8666-6437-7;61.15;1
La Promise du voyeur;Gautier Maëlle;1952;493-0-9682-1818-6;18.11;8
The Moon by Night;Cortez Trantow;2017;222-8-6696-5529-8;38.04;5
La Soumission comme passion;Manon Perrin;2008;682-7-7474-1715-5;96.92;3
Winnetou;Baron Jano Jossa;1964;471-4-3979-1031-5;67.30;9
La Promise du voyeur;Morel Rayan;2015;022-1-0180-9717-3;38.31;2
Der Vulkan;Dr. Eveline Kempe;1958;623-6-0970-2577-2;92.74;5
La Promise du voyeur;Antoine Perez;1973;169-3-4440-3963-7;56.73;2
Ah, Wilderness!;Spencer Huels;2009;586-7-7486-8829-9;28.07;1
La Soumission comme passion;Nicolas Caron;2012;301-4-2494-5918-5;13.02;5
Nathan der Weise;Leandro Fietz;1956;887-8-3857-9620-7;17.12;0
Le Couloir de tous les mépris;Clara Meunier;2013;072-9-3277-5814-9;13.06;7
Der Schimmelreiter;Prof. Dr. Dr. Len Burger;1986;136-3-1574-0837-0;15.96;1
L'Odyssée invisible;Benjamin Sanchez;2015;351-6-7390-7615-5;16.53;2
Blood's a Rover;Clifton Breitenberg;1954;222-7-4520-0586-2;53.18;1
La Promise du voyeur;Manon Vidal;1989;069-4-4664-5029-8;63.52;3
Atemschaukel;Freiherr Alessandro vom Kosenkow;1974;758-8-5490-0765-2;96.54;5
Le Désir des femmes fortes;M. Louna Durand;2003;399-3-1652-6592-6;40.30;4
Aus dem Leben eines Taugenichts;Lucienne Schniedermeier;2011;259-8-7903-0286-6;03.96;5
L'Odeur du sanglier;Justine Dupuy;1974;517-1-4667-8199-5;65.08;9
Oh! To be in England;Lula Kirlin;1985;206-3-7122-3910-8;80.28;5
La Discipline des orphelins;M. Carla Huet;2008;071-9-7354-4814-0;30.80;9
Maria Magdalene;Gräfin Mariam vom Kraft;2003;031-3-3931-6493-4;53.27;0
L'Odyssée invisible;M. Raphaël Laurent;2002;833-9-8760-5684-5;22.03;0
Fabian;Fr. Lee Spelmeyer;1973;147-0-9585-7330-8;45.03;3
L'Odyssée invisible;Maeva Francois;2004;569-8-4847-5671-7;93.97;1
In a Glass Darkly;Kacey Stamm;1978;747-5-6212-1626-0;76.37;4
La Discipline des orphelins;Arthur Robert;2000;734-5-4885-1548-3;54.39;4
Romeo und Julia auf dem Dorfe;Karina Lokar;2012;150-0-7678-1220-7;70.53;0
La Peau des savants;Mlle Jeanne Roussel;2009;267-1-6967-1833-2;20.14;8
Der grüne Heinrich;Ella vom Kummle;2011;808-8-8137-4028-6;41.47;5
Le Siècle de la rue voisine;Garnier Adrien;2017;634-7-9144-5896-6;67.46;2
Mother Night;Arnoldo McDermott;2009;903-3-8728-8324-0;47.73;5
Le Couloir de tous les mépris;Mohamed Lemaire;1958;317-8-4811-6516-7;99.45;6
Paare, Passanten;Prof. Kim Bürger;2005;487-9-6649-1026-6;65.64;2
Pourquoi je mens ?;Tom Cousin;1979;344-8-1124-0301-9;54.49;3
Die Rote;Janek Hensel;2018;865-7-2406-0885-7;45.99;9
L'Odeur du sanglier;Fabre Léa;2000;921-0-5651-4138-2;27.47;9
Time of our Darkness;Ahmad Ledner;2010;754-5-5467-7976-2;80.75;9
L'Odeur du sanglier;Yanis Marie;2016;401-4-3656-8156-0;37.86;4
Die Welt als Wille & Wahn;Marlena Zimmermann;1977;114-9-4272-8862-1;46.46;1
La Promise du voyeur;Chevalier Maëlle;1981;930-6-6062-1437-2;29.91;2
Lenz;Gräfin Tjark Jasper;2013;893-5-6827-7909-7;11.56;9
La Soumission comme passion;Dubois Hugo;2019;631-8-4539-3134-2;10.30;7
The Needle's Eye;Greta Langosh;1940;364-7-8264-4235-0;42.61;7
La Discipline des orphelins;Muller Carla;2007;499-9-6805-7546-0;72.26;9
Romeo und Julia auf dem Dorfe;Stephanie Frey;1988;950-8-7652-3592-9;09.28;7
La Discipline des orphelins;Giraud Louise;2011;420-2-1120-9073-3;79.86;4
Heidi;Lindsay Bittner;2015;391-8-5789-6576-3;07.94;4
L'Odeur du sanglier;Dr Maxime Fontaine;1969;454-5-1925-2713-2;21.42;1
The Painted Veil;Lera Bartoletti;1957;967-0-4257-9813-3;37.83;3
Pourquoi je mens ?;Muller Léa;1976;855-4-8230-3999-5;89.23;6
Andorra;Josephine von Walther;2012;729-7-1859-3996-7;15.13;2
Le Couloir de tous les mépris;Alice Garcia;2005;716-6-6189-4489-5;17.79;8
Emilia Galotti;Rocco Sollner;1951;693-7-2261-2112-5;77.19;2
L'Odeur du sanglier;Dr Ambre Pons;1943;196-6-9948-1520-6;69.81;4
The Monkey's Raincoat;Ottis Beahan PhD;2011;985-5-6657-7593-6;10.85;8
Le Désir des femmes fortes;Mathilde Lefebvre;1943;032-7-9912-1498-4;96.35;5
